datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:43:21_704276	9435117.296875	25.0	64.0	-195.0	-333.0	-29.564885496183205	23.83206106870229	-1.549618320610687	0.560302734375	-0.690185546875	1.28118896484375	0.0	15.18	4.829144652139196	0.16849771989320295	-4.829144652139196	292.2018246952737	53.82789153442219	0.16300000000000006	0.045000000000000026	0	0.036462158203125	12.361931532988633
2014-02-01_22:43:21_740935	9438783.1875	25.0	67.0	-256.0	88.0	-24.49618320610687	47.083969465648856	1.6488549618320612	0.537841796875	-0.286376953125	1.99993896484375	0.0	-35.53	-4.781672179094604	-0.1668413181819471	4.781672179094604	292.3774215664072	261.7118127654032	0.16300000000000006	0.045000000000000026	0	0.036722900390625	13.936396535680752
2014-02-01_22:43:21_777679	9442457.578125	25.0	36.0	-255.0	64.0	7.419847328244275	17.740458015267176	1.9770992366412214	0.266845703125	0.752685546875	1.81787109375	0.0	-37.97	-10.187185664927487	-0.35544960449851665	10.187185664927487	292.7490300036483	148.1854661408669	0.16300000000000006	0.045000000000000026	0	0.03647802734375	14.834217613547361
2014-02-01_22:43:21_814387	9446127.984375	25.0	171.0	-55.0	-337.0	30.129770992366414	-23.717557251908396	2.1755725190839694	0.963134765625	0.556640625	1.232177734375	0.0	4.64	-5.898931955457967	-0.20582456229790536	5.898931955457967	292.96547299280496	-116.87196216639266	0.16300000000000006	0.045000000000000026	0	0.03669189453125	14.14497219341588
2014-02-01_22:43:21_850925	9449781.078125	25.0	122.0	-118.0	-256.0	31.297709923664122	-28.83969465648855	-3.66412213740458	0.832275390625	-0.625	-1.296875	0.0	12.38	-0.6835090118794912	-0.023848883875767314	0.6835090118794912	292.99037451436203	-143.15545234979018	0.16300000000000006	0.045000000000000026	0	0.036431884765625	13.295978822082656
2014-02-01_22:43:21_887466	9453442.59375	25.0	15.0	-274.0	-219.0	-39.00763358778626	-19.106870229007633	-1.3206106870229009	1.2509765625	-0.307861328125	-0.1796875	0.0	25.69	4.206627331139936	0.14677694805093985	-4.206627331139936	292.8365717565845	-133.74910496272366	0.16300000000000006	0.045000000000000026	0	0.03656201171875	12.4919654740705
2014-02-01_22:43:21_924157	9457105.09375	25.0	38.0	-292.0	-212.0	-29.625954198473284	16.244274809160306	-0.9770992366412213	0.903076171875	-0.439697265625	1.22265625	0.0	27.02	4.580710564344891	0.15982939861636045	-4.580710564344891	292.66975605574953	-10.272216642135463	0.16300000000000006	0.045000000000000026	0	0.0364169921875	12.42348320052052
2014-02-01_22:43:21_961050	9460794.375	25.0	-6.0	-176.0	96.0	-19.47328244274809	45.14503816793893	0.16030534351145037	0.486572265625	-0.50048828125	1.98828125	0.0	-30.71	-4.270060877177822	-0.14899026089245715	4.270060877177822	292.8258780715807	242.07561415401537	0.16300000000000006	0.045000000000000026	0	0.03656201171875	13.873184436201123
2014-02-01_22:43:21_997628	9464454.984375	25.0	5.0	-234.0	102.0	-9.885496183206106	19.15267175572519	5.061068702290076	0.19384765625	0.137451171875	1.99993896484375	0.0	-33.24	-9.436751334695858	-0.32926557343670126	9.436751334695858	293.1727524077506	140.5603355073982	0.16300000000000006	0.045000000000000026	0	0.0367578125	14.730964325904209
2014-02-01_22:43:22_034399	9468129.578125	25.0	39.0	-242.0	86.0	33.0763358778626	-9.587786259541986	2.5877862595419847	0.890625	0.674072265625	1.2880859375	0.0	-35.23	-10.889741633289264	-0.37996307164303084	10.889741633289264	293.5696271273634	39.86822078965816	0.16300000000000006	0.045000000000000026	0	0.03644482421875	14.98566110695751
2014-02-01_22:43:22_071215	9471811.484375	25.0	125.0	-108.0	-430.0	32.45038167938932	-27.984732824427482	-4.0534351145038165	0.83251953125	0.314208984375	-0.71875	0.0	7.05	-5.786055184620174	-0.20188608459944782	5.786055184620174	293.7818493477262	-139.14759437776127	0.16300000000000006	0.045000000000000026	0	0.03667822265625	14.163310215740776
2014-02-01_22:43:22_107812	9475471.0	25.0	173.0	-39.0	-408.0	-37.79389312977099	-24.427480916030536	-0.7404580152671756	1.2744140625	-0.32568359375	-0.811767578125	0.0	2.73	-2.0439011814917865	-0.07131546341562409	2.0439011814917865	293.8568584252899	-101.96889812208622	0.16300000000000006	0.045000000000000026	0	0.036698974609375	13.556714521721213
2014-02-01_22:43:22_144441	9479133.484375	25.0	12.0	-245.0	-122.0	-26.30534351145038	7.709923664122138	0.015267175572519083	1.04052734375	-0.236572265625	0.979736328125	0.0	31.78	0.4319607061597462	0.015071901819949274	-0.4319607061597462	293.84110999849	-67.909960971665	0.16300000000000006	0.045000000000000026	0	0.0364580078125	13.15244035482802
2014-02-01_22:43:22_180854	9482774.78125	25.0	34.0	-264.0	-146.0	-23.366412213740457	43.56488549618321	-0.015267175572519083	0.521484375	-0.7939453125	1.998291015625	0.0	30.54	-1.679004664028298	-0.058583554222899445	1.679004664028298	293.9023330015663	57.89197726432303	0.16300000000000006	0.045000000000000026	0	0.0364638671875	13.499282745307104
2014-02-01_22:43:22_219810	9486669.78125	25.0	24.0	-133.0	139.0	-20.229007633587788	44.67175572519084	1.9770992366412214	0.041259765625	-0.1259765625	1.54681396484375	0.0	-21.88	-9.174416358745166	-0.32011222465963596	9.174416358745166	294.25110865314974	197.16407196244583	0.16300000000000006	0.045000000000000026	0.1	0.03801611328125	34.45313695211179
2014-02-01_22:43:22_256709	9490360.78125	25.0	-57.0	-159.0	162.0	36.29007633587786	-21.404580152671755	-0.7709923664122137	0.894775390625	0.713623046875	-0.600830078125	0.0	-22.24	-7.9412312276915165	-0.2770841321595086	7.9412312276915165	294.5433696154101	-33.50775346973862	0.16300000000000006	0.045000000000000026	0.1	0.036802978515625	11.198096975833318
2014-02-01_22:43:22_293672	9494056.890625	24.48	192.0	-116.0	-478.0	-17.229007633587788	-31.66412213740458	-4.152671755725191	0.970458984375	-0.564208984375	-2.0	0.0	6.82	-2.7082783077303745	-0.09449680068842897	2.7082783077303745	294.64302050415876	-142.21943282658873	0.16300000000000006	0.045000000000000026	0.1	0.036794921875	-0.521557995811671
2014-02-01_22:43:22_330372	9497729.984375	25.0	136.0	-84.0	-427.0	-26.17557251908397	-12.641221374045802	-3.435114503816794	1.013671875	0.256103515625	-0.183837890625	0.0	5.57	-0.3754591564616075	-0.013100459053091679	0.3754591564616075	294.65688701012425	-63.165033274699354	0.16300000000000006	0.045000000000000026	0.1	0.03693212890625	7.004256430488906
2014-02-01_22:43:22_366682	9501357.703125	25.0	26.0	-206.0	-168.0	-18.282442748091604	19.290076335877863	-0.17557251908396945	0.454345703125	0.1904296875	1.93743896484375	0.0	25.41	-0.06791736264367595	-0.002369761432089182	0.06791736264367595	294.65936708823233	-8.4220845589239	0.16300000000000006	0.045000000000000026	0.1	0.03651611328125	12.428533593188991
2014-02-01_22:43:22_403339	9505023.6875	25.0	32.0	-292.0	-155.0	-28.755725190839694	44.85496183206107	0.4580152671755725	0.22802734375	-0.33203125	1.6484375	0.0	31.03	-2.1820769175299386	-0.07613666844137958	2.1820769175299386	294.7381903550091	58.5266121709525	0.16300000000000006	0.045000000000000026	0.1	0.036123046875	19.47155832062805
2014-02-01_22:43:22_440148	9508704.1875	25.0	63.0	-149.0	99.0	-8.49618320610687	22.53435114503817	2.0916030534351147	0.03955078125	-0.146484375	1.99993896484375	0.0	-28.21	-7.448806609315548	-0.2599025334722801	7.448806609315548	295.01128659185827	143.65211102971162	0.16300000000000006	0.045000000000000026	0.1	0.0366630859375	28.85487447692323
2014-02-01_22:43:22_476980	9512387.984375	25.0	-20.0	-145.0	144.0	26.99236641221374	-7.938931297709924	2.9160305343511452	1.000244140625	0.885498046875	0.6123046875	0.0	-22.61	-8.02931876183127	-0.28015766789362423	8.02931876183127	295.3047272201334	15.88436183859231	0.16300000000000006	0.045000000000000026	0.1	0.036546142578125	16.185927866943736
2014-02-01_22:43:22_513650	9516054.671875	25.0	124.0	-108.0	-491.0	12.053435114503817	-23.48854961832061	1.7709923664122138	1.009033203125	0.37060546875	-1.4658203125	0.0	6.21	-3.8241026183478573	-0.13342995876998803	3.8241026183478573	295.4451911027098	-114.48621360913559	0.16300000000000006	0.045000000000000026	0.1	0.036731201171875	2.469740965499092
2014-02-01_22:43:22_550273	9519716.1875	25.0	219.0	-51.0	-485.0	-16.954198473282442	-22.671755725190838	-3.5419847328244276	1.02001953125	-0.509033203125	-2.0	0.0	3.0	-0.46670888185970066	-0.0162843294438137	0.46670888185970066	295.4622680217164	-91.75691915592195	0.16300000000000006	0.045000000000000026	0.1	0.036590087890625	4.196183693128182
2014-02-01_22:43:22_586891	9523378.78125	25.0	9.0	-196.0	-147.0	-33.969465648854964	-7.129770992366412	-5.0458015267175576	1.2060546875	-0.30712890625	0.880126953125	0.0	26.58	3.074615198085582	0.10727896713487724	-3.074615198085582	295.3503177993916	-97.25937663575083	0.16300000000000006	0.045000000000000026	0.1	0.0364111328125	3.0636643601095965
2014-02-01_22:43:22_623426	9527036.78125	25.0	-17.0	-268.0	-160.0	-26.72519083969466	19.52671755725191	-3.4580152671755724	0.579833984375	-0.291748046875	1.60931396484375	0.0	29.59	3.4250499152773908	0.11950627757422858	-3.4250499152773908	295.2251153338729	-9.586523663536452	0.16300000000000006	0.045000000000000026	0.1	0.036554931640625	11.76819468748043
2014-02-01_22:43:22_660513	9530743.890625	25.0	34.0	-272.0	-147.0	-25.34351145038168	48.63358778625954	0.9541984732824428	0.38525390625	-0.19384765625	1.927734375	0.0	30.82	0.44490977692182965	0.015523718664404385	-0.44490977692182965	295.20888731493204	81.70396454310465	0.16300000000000006	0.045000000000000026	0.1	0.036474853515625	21.382276089844154
2014-02-01_22:43:22_697398	9534429.78125	25.0	56.0	-125.0	85.0	1.5419847328244274	22.900763358778626	3.6717557251908395	0.564208984375	-0.3173828125	1.61279296875	0.0	-27.9	-5.108020517130585	-0.17822821064656613	5.108020517130585	295.396918837767	150.84960991947563	0.16300000000000006	0.045000000000000026	0.1	0.03681103515625	29.210429683939367
2014-02-01_22:43:22_735731	9538266.28125	25.0	15.0	-167.0	109.0	36.67175572519084	-12.061068702290076	2.312977099236641	0.929931640625	0.49560546875	-0.283203125	0.0	-28.45	-5.946179892972137	-0.20747312955241232	5.946179892972137	295.625608684178	21.793037626939263	0.16300000000000006	0.045000000000000026	0.2	0.0384599609375	18.630987238730327
2014-02-01_22:43:22_774369	9542125.984375	10.0	203.0	-106.0	-493.0	-29.18320610687023	-24.083969465648856	-2.618320610687023	1.33203125	-0.3681640625	-0.841064453125	0.0	6.07	-1.7805846826141511	-0.06212786750223835	1.7805846826141511	295.6935734624052	-109.1329247148999	0.16300000000000006	0.045000000000000026	0.30000000000000004	0.038169921875	-19.143431305395623
2014-02-01_22:43:22_813263	9546015.96875	25.0	-95.0	-203.0	-91.0	-19.33587786259542	47.213740458015266	0.5725190839694656	0.310546875	-0.12353515625	1.98486328125	0.0	32.94	-4.252474322710223	-0.1483766337302939	4.252474322710223	295.85961929572477	63.30569706528556	0.16300000000000006	0.045000000000000026	0.4	0.039046875	39.32911500902362
2014-02-01_22:43:22_851742	9549863.390625	10.0	93.0	-148.0	-13.0	33.961832061068705	-5.2748091603053435	1.5954198473282444	0.943359375	0.411865234375	0.69580078125	0.0	42.51	1.078444976508842	0.037628924511822814	-1.078444976508842	295.81809363499235	-138.44699968678893	0.16300000000000006	0.045000000000000026	0.5	0.038505126953125	-56.08747216099074
2014-02-01_22:43:22_890415	9553730.796875	10.0	198.0	-80.0	-479.0	5.603053435114504	-20.862595419847327	-3.7938931297709924	0.933349609375	-0.353515625	0.031982421875	0.0	4.74	4.044457000390716	0.14111852757818272	-4.044457000390716	295.6617915655539	-76.74823587640817	0.16300000000000006	0.045000000000000026	0.6	0.03864599609375	-33.403407396458654
2014-02-01_22:43:22_928520	9557541.578125	10.0	50.0	-227.0	-186.0	16.15267175572519	8.358778625954198	-6.870229007633588	0.719482421875	-0.283447265625	-1.195068359375	0.0	25.35	5.151822817276708	0.17975655328948736	-5.151822817276708	295.4662902033461	-29.181139292726996	0.16300000000000006	0.045000000000000026	0.7	0.037947998046875	-7.970561564974421
2014-02-01_22:43:22_966788	9561368.296875	15.63	103.0	-162.0	-284.0	25.549618320610687	5.312977099236641	-5.122137404580153	1.009521484375	-0.081298828125	1.22705078125	0.0	14.86	5.472480610115121	0.19094489218824567	-5.472480610115121	295.25868598652886	-8.452591092287214	0.16300000000000006	0.045000000000000026	0.7999999999999999	0.03793603515625	5.63255365611527
2014-02-01_22:43:23_005716	9565264.578125	10.0	-34.0	-120.0	-103.0	-0.8549618320610687	6.557251908396947	-1.633587786259542	0.220947265625	0.43408203125	0.777099609375	0.0	24.69	6.587393881263885	0.22984626243070078	-6.587393881263885	295.007290707734	-29.214442274785277	0.16300000000000006	0.045000000000000026	0.8999999999999999	0.0381630859375	-14.091415168104723
2014-02-01_22:43:23_044992	9569189.1875	25.0	91.0	-270.0	-312.0	-12.053435114503817	18.717557251908396	-0.20610687022900764	0.461181640625	-0.31787109375	1.370361328125	0.0	20.44	5.619426591597898	0.19607210717368798	-5.619426591597898	294.7881275829404	24.819052623331014	0.16300000000000006	0.045000000000000026	0.9999999999999999	0.0390009765625	37.16855183013288
2014-02-01_22:43:23_083832	9573072.984375	10.0	66.0	-226.0	-138.0	-32.969465648854964	-4.961832061068702	-6.580152671755725	0.5810546875	-0.3505859375	-0.768310546875	0.0	29.31	8.60866429255118	0.3003720967393992	-8.60866429255118	294.454291736367	-77.08382464699883	0.16300000000000006	0.045000000000000026	1.0999999999999999	0.038779052734375	-72.94497626324802
2014-02-01_22:43:23_122686	9576958.296875	10.0	110.0	-235.0	-205.0	4.137404580152672	-3.885496183206107	1.3969465648854962	0.867919921875	-0.01953125	1.8486328125	0.0	24.46	10.6885762071741	0.37294404072484644	-10.6885762071741	294.032202575842	-52.66967049332597	0.16300000000000006	0.045000000000000026	1.2	0.03948974609375	-51.71439339784764
2014-02-01_22:43:23_161277	9580817.390625	10.0	4.0	-173.0	-18.0	-32.091603053435115	11.793893129770993	4.061068702290076	0.295654296875	-0.23583984375	0.697998046875	0.0	42.05	12.3697214070737	0.4316022821728437	-12.3697214070737	293.558976173379	-43.943655001842764	0.16300000000000006	0.045000000000000026	1.3	0.0382568359375	-45.932862163946545
2014-02-01_22:43:23_199322	9584621.78125	10.0	136.0	-234.0	-300.0	-15.938931297709924	-18.38167938931298	-0.061068702290076333	1.287353515625	0.31884765625	0.6474609375	0.0	18.99	15.311629508293132	0.5342508551393277	-15.311629508293132	292.9698447800079	-76.46071385801086	0.16300000000000006	0.045000000000000026	1.4000000000000001	0.03847607421875	-96.35715199596663
2014-02-01_22:43:23_237386	9588427.59375	10.0	11.0	-101.0	-29.0	7.702290076335878	-1.1603053435114503	5.709923664122138	0.97900390625	0.080078125	1.503173828125	0.0	37.01	17.622695702357998	0.6148881961743893	-17.622695702357998	292.3024540189362	-61.02454313363648	0.16300000000000006	0.045000000000000026	1.5000000000000002	0.03787109375	-81.25570366908694
2014-02-01_22:43:23_277087	9592398.875	11.77	101.0	-179.0	-316.0	2.16793893129771	-3.9389312977099236	-0.8473282442748091	0.303955078125	-0.3681640625	1.146484375	0.0	14.77	17.825443885299457	0.6219624523830933	-17.825443885299457	291.61763667279587	-5.277431096391815	0.16300000000000006	0.045000000000000026	1.6000000000000003	0.03841796875	1.773356542745102
2014-02-01_22:43:23_316167	9596305.671875	10.0	66.0	-201.0	-301.0	6.694656488549619	-4.129770992366412	-0.5038167938931297	0.764892578125	-0.352783203125	0.593505859375	0.0	16.87	18.25870810965822	0.637079836345367	-18.25870810965822	290.89307443315715	-10.918102785578432	0.16300000000000006	0.045000000000000026	1.7000000000000004	0.03968310546875	-8.44675580786555
2014-02-01_22:43:23_355271	9600219.390625	25.0	147.0	-192.0	-281.0	-16.480916030534353	5.190839694656488	-3.33587786259542	0.614013671875	0.033447265625	1.047607421875	0.0	17.18	17.499431817398282	0.6105872930006379	-17.499431817398282	290.21206627112264	19.510637974257854	0.16300000000000006	0.045000000000000026	1.8000000000000005	0.038916015625	45.326283949628746
2014-02-01_22:43:23_394053	9604094.796875	25.0	62.0	-171.0	-239.0	2.6793893129770994	8.946564885496183	-1.3282442748091603	0.6923828125	-0.098388671875	0.81787109375	0.0	17.8	16.405201397336214	0.5724075853920522	-16.405201397336214	289.57272000670446	28.0772273418169	0.16300000000000006	0.045000000000000026	1.9000000000000006	0.03897216796875	63.70345652198803
2014-02-01_22:43:23_432522	9607948.78125	25.0	119.0	-211.0	-258.0	4.473282442748092	19.557251908396946	-4.343511450381679	0.62939453125	0.258544921875	0.35888671875	0.0	19.65	14.312825732419087	0.49940075828398767	-14.312825732419087	289.0242096141157	54.59843361831516	0.16300000000000006	0.045000000000000026	2.0000000000000004	0.038322998046875	119.86996607488126
2014-02-01_22:43:23_471118	9611801.390625	25.0	106.0	-102.0	-253.0	12.419847328244275	12.977099236641221	-3.2213740458015265	0.85986328125	-0.064208984375	1.21826171875	0.0	10.98	12.367604944277824	0.4315284349015291	-12.367604944277824	288.5476492000629	50.481998772272966	0.16300000000000006	0.045000000000000026	2.1000000000000005	0.038532958984375	116.9809220298588
2014-02-01_22:43:23_509475	9615637.28125	25.0	3.0	-158.0	-264.0	8.13740458015267	11.0	-3.618320610687023	0.080810546875	-0.231201171875	0.43115234375	0.0	15.46	11.321343147606855	0.3950224406003788	-11.321343147606855	288.11507217663194	27.382612068472934	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.038208984375	71.361545865529
2014-02-01_22:43:23_546498	9619339.796875	10.0	-36.0	-244.0	-183.0	-20.16793893129771	-10.145038167938932	-2.877862595419847	0.078125	-0.290283203125	0.4189453125	0.0	26.58	14.048998434381545	0.4901953396504377	-14.048998434381545	287.59874404471833	-74.21796815797636	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036751953125	-152.6275732103399
2014-02-01_22:43:23_583063	9622995.6875	10.0	-1.0	-150.0	138.0	-44.30534351145038	-34.66412213740458	1.8778625954198473	0.281494140625	-0.422607421875	1.60009765625	0.0	-23.7	14.404686556494019	0.5026059510291004	-14.404686556494019	287.0663438755042	-9.623542979824771	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036960205078125	-10.601772989925333
2014-02-01_22:43:23_619832	9626672.984375	10.0	6.0	-57.0	-241.0	-101.85496183206106	-23.954198473282442	13.793893129770993	-0.53369140625	0.12109375	0.7958984375	0.0	6.66	16.44502440052411	0.5737970830608552	-16.44502440052411	286.4669235390848	-55.976421872532704	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036449951171875	-112.93765553759859
2014-02-01_22:43:23_656707	9630360.796875	25.0	57.0	-380.0	97.0	-40.45038167938932	42.42748091603053	8.007633587786259	1.309326171875	0.120849609375	0.9794921875	0.0	-37.86	6.020321475548018	0.21006006544131256	-6.020321475548018	286.24711566400015	285.52235842902377	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036510986328125	640.0489963482181
2014-02-01_22:43:23_693548	9634043.6875	10.0	152.0	-191.0	-120.0	-41.33587786259542	2.068702290076336	-2.786259541984733	1.02978515625	0.370361328125	1.2255859375	0.0	28.94	8.067162611162447	0.2814781092520044	-8.067162611162447	285.95037367446497	-55.644973958973765	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036783935546875	-110.86612340001086
2014-02-01_22:43:23_730371	9637730.59375	25.0	121.0	-139.0	-226.0	-19.00763358778626	21.80916030534351	5.183206106870229	0.93359375	-0.17431640625	1.847412109375	0.0	15.8	6.255747363950921	0.21827450676730362	-6.255747363950921	285.7204001220183	49.27417103925837	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036761962890625	120.24090747153528
2014-02-01_22:43:23_767086	9641397.5	25.0	84.0	-242.0	-266.0	-27.00763358778626	19.3206106870229	-4.083969465648855	0.5595703125	-0.07861328125	1.207275390625	0.0	21.16	5.456500689797173	0.19038732344023634	-5.456500689797173	285.51987372166826	21.748208820510154	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03675	59.805044110160495
2014-02-01_22:43:23_804031	9645093.296875	10.0	78.0	-234.0	-126.0	-17.572519083969464	-4.083969465648855	-14.0	0.99609375	0.240478515625	0.600830078125	0.0	30.86	8.477935488724258	0.2958107288459267	-8.477935488724258	285.21030281801325	-82.74527420456215	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036514892578125	-170.58704310788823
2014-02-01_22:43:23_840954	9648784.890625	10.0	43.0	-134.0	-253.0	4.587786259541985	-16.389312977099237	-2.7557251908396947	0.828369140625	-0.0205078125	1.67626953125	0.0	13.96	10.990191547686182	0.3834679535131257	-10.990191547686182	284.80181972201234	-67.59196543292197	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03716796875	-137.67764328721066
2014-02-01_22:43:23_877750	9652464.890625	10.0	154.0	-137.0	-337.0	32.9236641221374	-9.992366412213741	4.0458015267175576	0.613037109375	-0.377197265625	0.417724609375	0.0	11.07	12.168990549825478	0.4245984141599958	-12.168990549825478	284.3594489886436	-32.427086231355204	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036352294921875	-60.52695996411405
2014-02-01_22:43:23_914896	9656178.875	25.0	141.0	-131.0	-271.0	-79.7175572519084	18.328244274809162	10.34351145038168	0.783203125	0.151611328125	1.477783203125	0.0	12.9	10.073803130892673	0.3514934797938825	-10.073803130892673	283.9897409056247	57.08965140363599	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036699951171875	136.73474151841683
2014-02-01_22:43:23_951642	9659860.6875	10.0	114.0	-312.0	-131.0	-35.404580152671755	-7.1679389312977095	11.664122137404581	1.41552734375	0.573486328125	1.107666015625	0.0	33.63	13.286345912403586	0.46358499345441684	-13.286345912403586	283.49688429325255	-86.60318961352566	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.037094970703125	-179.9353317402819
2014-02-01_22:43:23_988370	9663526.484375	25.0	40.0	-89.0	-130.0	-2.030534351145038	19.793893129770993	2.9618320610687023	0.78955078125	0.230224609375	1.394287109375	0.0	17.21	11.344030793170651	0.39581405419297455	-11.344030793170651	283.08197969043886	53.10541838580938	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03657470703125	127.72153251556361
2014-02-01_22:43:24_025042	9667194.203125	25.0	155.0	-169.0	-253.0	15.877862595419847	12.34351145038168	-5.221374045801527	0.8427734375	-0.5078125	0.046142578125	0.0	16.88	10.443447764107182	0.3643910594594271	-10.443447764107182	282.7004368932679	24.65042425385561	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.0365341796875	65.25017103312996
2014-02-01_22:43:24_061718	9670861.578125	25.0	61.0	-150.0	-320.0	33.847328244274806	2.969465648854962	-12.854961832061068	0.956298828125	0.417724609375	0.958740234375	0.0	12.56	10.305808445783493	0.35958857103222236	-10.305808445783493	282.32416166200363	3.7698055343320998	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036510986328125	19.318312673658085
2014-02-01_22:43:24_098330	9674523.0	10.0	135.0	-63.0	-424.0	8.145038167938932	-17.47328244274809	-4.0534351145038165	1.01416015625	0.154541015625	0.918212890625	0.0	4.23	11.756401304520638	0.4102024181619204	-11.756401304520638	281.89461961189915	-39.70217065508903	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036536865234375	-76.57581097129727
2014-02-01_22:43:24_135099	9678198.890625	10.0	18.0	-86.0	-136.0	41.02290076335878	-8.083969465648854	5.4961832061068705	0.284912109375	0.259521484375	-0.127197265625	0.0	16.16	13.15205542494671	0.4588993518822997	-13.15205542494671	281.4126109087594	-38.0817197414311	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03664892578125	-73.26000097452058
2014-02-01_22:43:24_171660	9681856.078125	10.0	38.0	-285.0	-23.0	22.977099236641223	7.763358778625954	6.900763358778626	0.857666015625	0.048828125	0.353759765625	0.0	42.71	15.192777025519362	0.5301038738841368	-15.192777025519362	280.857132417112	-55.81535327625625	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03656201171875	-112.6316289041534
2014-02-01_22:43:24_208279	9685517.984375	10.0	53.0	-206.0	-23.0	-35.19847328244275	11.694656488549619	13.687022900763358	0.86767578125	0.133544921875	1.241943359375	0.0	41.83	16.48568202071255	0.5752157020485886	-16.48568202071255	280.25769514861713	-35.5573831558149	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036361083984375	-68.30181283048117
2014-02-01_22:43:24_244861	9689175.390625	25.0	151.0	-131.0	-175.0	-36.083969465648856	4.137404580152672	-0.19083969465648856	0.7744140625	0.244873046875	1.242919921875	0.0	18.42	16.195056357225546	0.5650752392611844	-16.195056357225546	279.6704622469493	8.0150464758705	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036260009765625	27.578478861800065
2014-02-01_22:43:24_281674	9692857.78125	25.0	109.0	-179.0	-211.0	5.480916030534351	12.816793893129772	-0.4732824427480916	1.041748046875	0.265625	1.213134765625	0.0	20.16	15.07377652472075	0.5259517280084002	-15.07377652472075	279.11671440669664	30.522776592939778	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03673583984375	77.25333507923939
2014-02-01_22:43:24_318625	9696551.578125	10.0	51.0	-167.0	-157.0	-0.16030534351145037	2.3587786259541983	-10.206106870229007	0.857666015625	0.11181640625	0.261474609375	0.0	23.39	15.626718728345319	0.5452448963135142	-15.626718728345319	278.5433252307792	-15.069472274649929	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03669287109375	-23.16554452156507
2014-02-01_22:43:24_355289	9700218.796875	10.0	83.0	-155.0	-241.0	-1.5419847328244274	-2.213740458015267	-7.137404580152672	1.1474609375	-0.09765625	1.885498046875	0.0	16.38	15.964280821222136	0.5570230572652525	-15.964280821222136	277.95692632778207	-9.18988084347006	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03673193359375	-10.311853944743145
2014-02-01_22:43:24_391956	9703888.078125	10.0	80.0	-156.0	-87.0	-0.40458015267175573	4.244274809160306	-2.2061068702290076	0.345947265625	-0.135498046875	1.12060546875	0.0	30.44	16.9100823767879	0.5900238093785032	-16.9100823767879	277.3370330931533	-25.800543260145552	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036658203125	-47.03737211054475
2014-02-01_22:43:24_428559	9707545.78125	10.0	59.0	-223.0	-199.0	0.015267175572519083	-9.740458015267176	0.5114503816793893	0.4443359375	0.199951171875	0.793212890625	0.0	24.14	18.77988056625229	0.6552644998692356	-18.77988056625229	276.6511318839661	-51.19481670362865	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036523193359375	-103.2404163455037
2014-02-01_22:43:24_465395	9711229.1875	10.0	125.0	-145.0	-288.0	31.64885496183206	-15.931297709923664	6.809160305343512	0.722900390625	0.08544921875	1.24072265625	0.0	13.37	20.107827374385696	0.70159900119978	-20.107827374385696	275.9194298423829	-36.493167522857746	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036388916015625	-71.14617006940469
2014-02-01_22:43:24_502356	9714932.671875	25.0	-22.0	-178.0	0.0	-9.870229007633588	5.977099236641221	10.458015267175572	0.656494140625	-0.28662109375	1.461181640625	0.0	0.0	17.387714786603933	0.6066892807607792	-17.387714786603933	275.27944222789483	73.9022768458295	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036806884765625	172.13838645086378
2014-02-01_22:43:24_539024	9718592.28125	25.0	126.0	-155.0	-233.0	-0.22137404580152673	7.656488549618321	0.8396946564885496	0.60791015625	-0.3388671875	0.862548828125	0.0	16.82	16.421922208197607	0.5729910051708865	-16.421922208197607	274.674493253737	26.2173691821239	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036837890625	67.36179107715456
