datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_17:51:26_112506	1624401.40625	25.0	0	0	0	0.0	0	372473.7635340081	-2.410074038187307	19.040771484375	3.604233933430716
2014-02-01_17:51:26_155700	1628691.5	25.0	24.841508588450736	45.65061764171857	-2.0874497337877562	0.0	45.65061764171857	374428.9830540574	1.0658541763217615	42.830078125	3.802147601120834
2014-02-01_17:51:26_174695	1630594.796875	25.0	0	0	0	0.0	0	374428.9830540574	-2.3827020982272193	19.1591796875	3.6251547256292134
2014-02-01_17:51:26_218155	1634936.71875	25.0	25.05106067208778	45.85901966829259	-2.0763783381137473	0.0	45.85901966829259	376406.8883942967	1.0632711496104201	43.130126953125	3.8218183433903175
2014-02-01_17:51:26_237017	1636823.109375	25.0	0	0	0	0.0	0	376406.8883942967	-2.379208924145997	19.27490234375	3.6451084377356673
2014-02-01_17:51:26_280321	1641153.40625	25.0	25.268436529969723	46.08899737373102	-2.185338605228262	0.0	46.08899737373102	378379.4997323317	1.0768445045194615	42.800048828125	3.8422461222866637
2014-02-01_17:51:26_299163	1643037.40625	25.0	0	0	0	0.0	0	378379.4997323317	-2.397304446427194	19.225341796875	3.6639297750019577
2014-02-01_17:51:26_342537	1647406.8125	25.0	25.305462226039307	45.824700850493464	-2.143599642438658	0.0	45.824700850493464	380344.32328266546	1.06874900175159	42.876953125	3.8614631529992836
2014-02-01_17:51:26_361514	1649273.015625	25.0	0	0	0	0.0	0	380344.32328266546	-2.381138121248065	19.244873046875	3.6843863267642516
2014-02-01_17:51:26_404715	1653593.296875	25.0	25.329174998508687	45.61765267019227	-2.103786910687679	0.0	45.61765267019227	382294.93455632776	1.066829800091967	42.760009765625	3.8808526008348956
2014-02-01_17:51:26_423670	1655488.609375	25.0	0	0	0	0.0	0	382294.93455632776	-2.380011022279354	19.1669921875	3.7039487944493104
2014-02-01_17:51:26_466870	1659808.015625	25.0	25.503504529126463	45.79936126142626	-2.1332600722649553	0.0	45.79936126142626	384260.6395635931	1.0670886446348236	42.919921875	3.9005407639938148
2014-02-01_17:51:26_485710	1661721.015625	25.0	0	0	0	0.0	0	384260.6395635931	-2.39336297989056	19.135986328125	3.722938246641403
2014-02-01_17:51:26_529083	1666052.203125	25.0	25.730114275194648	46.11412905006946	-2.258029004643484	0.0	46.11412905006946	386238.46960488433	1.0751747388052193	42.889892578125	3.9207548458941113
2014-02-01_17:51:26_547905	1667911.8125	25.0	0	0	0	0.0	0	386238.46960488433	-2.4017531227949305	19.2001953125	3.742297039909097
2014-02-01_17:51:26_591333	1672254.890625	25.0	25.839676169660716	45.98986478431222	-2.2709304798319376	0.0	45.98986478431222	388209.4092739538	1.0731265375960923	42.85595703125	3.9403494060977744
2014-02-01_17:51:26_634394	1676560.109375	25.0	25.877974406887347	45.749245008835835	-2.1912142391819267	0.0	45.749245008835835	390191.5824341059	-0.005553587992986088	43.326904296875	3.906213069442294
2014-02-01_17:51:26_653337	1678455.203125	25.0	0	0	0	0.0	0	390191.5824341059	-2.4147432740933428	18.94580078125	3.7811786606363924
2014-02-01_17:51:26_696571	1682778.90625	25.0	26.00912721662852	45.80570079269232	-2.155667632270263	0.0	45.80570079269232	392150.31292854965	1.0711847449464906	42.76171875	3.9796429366120907
2014-02-01_17:51:26_715444	1684665.703125	25.0	0	0	0	0.0	0	392150.31292854965	-2.3795471032108737	19.249755859375	3.802525774124953
2014-02-01_17:51:26_758769	1688998.5	25.0	26.253083729828322	46.13718608109386	-2.2610065331362548	0.0	46.13718608109386	394125.6851112224	1.0775893060321287	42.815185546875	3.99975003502194
2014-02-01_17:51:26_777644	1690886.0	25.0	0	0	0	0.0	0	394125.6851112224	-2.41052481840071	19.139892578125	3.820730610192189
2014-02-01_17:51:26_820886	1695209.8125	25.0	26.354053559170413	46.03525029048052	-2.276040842521275	0.0	46.03525029048052	396103.481295272	1.0715180292076045	42.962646484375	4.019214239442149
2014-02-01_17:51:26_839802	1697101.609375	25.0	0	0	0	0.0	0	396103.481295272	-2.414778387800735	19.06396484375	3.8402958935626836
2014-02-01_17:51:26_882971	1701418.890625	25.0	26.37167912609152	45.75612096867135	-2.1971101519665823	0.0	45.75612096867135	398061.2981314462	1.0693659219883478	42.7880859375	4.038656889510746
