datetime	reltime		adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	error	integral	derivative	Kp	Ki	Kd	pid_output	target_angleRate2	error2	integral2	derivative2	Kp2	Ki2	Kd2	pid_output2	pitch_offset_force	pitch_offset	dt	m1_pos	m2_pos	m1_percent	m2_percent	sleep_time	sensor_time	pid_time	motors_time	curses_time	sum_time
2014-06-12_22:20:52_370733	11164481	0.02101	65	-4	-262	2.015	-24.098	-3.182	0.126	0.04	-1.082	0	-13.93	-20.5001477208	20.5001477208	1000	-24.0983969466	0.08	0	0	1.65	1.65	0	0	0	0.08	0	0	0	0	1.65	21.0070800781	236	253	0.043	0.088	-0.0109	0.0075	0.0038	0.0035	0.0049	0.0197
2014-06-12_22:20:52_392154	11185906	0.021425	85	-6	-270	-3.198	-30.877	-0.625	0.206	-0.011	-0.835	0	-17.48	-19.7986244748	19.7986244748	1000	-30.8770229008	0.08	0	0	1.594	1.594	0	0	0	0.08	0	0	0	0	1.594	21.1848144531	236	253	0.044	0.087	-0.0111	0.0075	0.004	0.0033	0.0051	0.0199
2014-06-12_22:20:52_413585	11207336	0.02143	80	53	-286	-3.634	-38.243	2.169	0.296	-0.114	-1.196	0	-15.63	-18.9222161117	18.9222161117	1000	-38.2434351145	0.08	0	0	1.524	1.524	0	0	0	0.08	0	0	0	0	1.524	21.1589355469	237	252	0.045	0.087	-0.0113	0.0075	0.004	0.0035	0.0051	0.0201
2014-06-12_22:20:52_434885	11228688	0.021352	112	22	-259	-2.313	-31.694	-0.892	0.262	-0.17	-0.898	0	-23.39	-18.349879333	18.349879333	1000	-31.6938167939	0.08	0	0	1.478	1.478	0	0	0	0.08	0	0	0	0	1.478	21.3017578125	237	252	0.045	0.086	-0.0111	0.0075	0.0039	0.0033	0.0051	0.0198
2014-06-12_22:20:52_456240	11250032	0.021344	75	-91	-261	-2.977	-37.869	-0.197	0.08	0.207	-1.269	0	-16.03	-17.5226417066	17.5226417066	1000	-37.869389313	0.08	0	0	1.412	1.412	0	0	0	0.08	0	0	0	0	1.412	21.0419921875	237	252	0.046	0.085	-0.0111	0.0073	0.004	0.0034	0.0051	0.0198
2014-06-12_22:20:52_477741	11271491	0.021459	99	-80	-242	-1.214	-37.236	-1.915	0.202	-0.148	-1.451	0	-22.25	-16.8362519126	16.8362519126	1000	-37.2358015267	0.08	0	0	1.357	1.357	0	0	0	0.08	0	0	0	0	1.357	21.4011230469	237	252	0.046	0.085	-0.0113	0.0075	0.0041	0.0033	0.0052	0.0201
2014-06-12_22:20:52_498852	11292655	0.021164	84	-83	-261	-6.656	-43.763	-0.006	0.356	0.22	-0.753	0	-17.84	-15.9573161202	15.9573161202	1000	-43.762519084	0.08	0	0	1.287	1.287	0	0	0	0.08	0	0	0	0	1.287	20.962890625	237	251	0.047	0.084	-0.011	0.0075	0.0037	0.0034	0.0051	0.0197
2014-06-12_22:20:52_520114	11313864	0.021209	86	-63	-256	-3.718	-46.869	3.742	0.368	0.441	-1.018	0	-18.57	-15.0349040422	15.0349040422	1000	-46.869389313	0.08	0	0	1.213	1.213	0	0	0	0.08	0	0	0	0	1.213	21.2199707031	238	251	0.048	0.083	-0.011	0.0075	0.0038	0.0033	0.0051	0.0197
2014-06-12_22:20:52_541373	11335124	0.02126	71	15	-268	1.229	-51.785	0.215	0.231	0.121	-0.897	0	-14.84	-13.9666733736	13.9666733736	1000	-51.7854198473	0.08	0	0	1.127	1.127	0	0	0	0.08	0	0	0	0	1.127	20.9719238281	238	251	0.049	0.082	-0.0111	0.0075	0.0039	0.0035	0.0051	0.02
2014-06-12_22:20:52_562508	11356264	0.02114	77	18	-255	-3.397	-48.457	0.742	0.126	-0.297	-0.994	0	-16.8	-13.0226018433	13.0226018433	1000	-48.4571755725	0.08	0	0	1.052	1.052	0	0	0	0.08	0	0	0	0	1.052	21.0749511719	238	250	0.049	0.081	-0.0111	0.0075	0.0038	0.0034	0.005	0.0197
2014-06-12_22:20:52_583917	11377783	0.021519	115	61	-257	-1.748	-56.61	-1.67	-0.041	-0.351	-1.2	0	-24.11	-12.0684887299	12.0684887299	1000	-56.6098473282	0.08	0	0	0.975	0.975	0	0	0	0.08	0	0	0	0	0.975	21.1948242188	239	250	0.05	0.08	-0.0112	0.0074	0.004	0.0034	0.0051	0.0199
2014-06-12_22:20:52_605328	11399081	0.021298	32	32	-272	1.122	-47.938	3.276	0.156	0.008	-0.904	0	-6.71	-10.9586907937	10.9586907937	1000	-47.9380916031	0.08	0	0	0.887	0.887	0	0	0	0.08	0	0	0	0	0.887	21.3420410156	239	250	0.051	0.079	-0.0111	0.0075	0.004	0.0033	0.0051	0.0199
2014-06-12_22:20:52_626472	11420225	0.021144	85	7	-265	1.832	-45.839	4.33	0.205	0.065	-1.403	0	-17.79	-10.1553558813	10.1553558813	1000	-45.8388549618	0.08	0	0	0.822	0.822	0	0	0	0.08	0	0	0	0	0.822	20.9221191406	239	249	0.052	0.078	-0.011	0.0075	0.0038	0.0034	0.005	0.0197
2014-06-12_22:20:52_647940	11441694	0.021469	94	-67	-275	-8.786	-54.953	1.818	0.133	-0.399	-1.496	0	-18.87	-9.182118266	9.182118266	1000	-54.9533587786	0.08	0	0	0.745	0.745	0	0	0	0.08	0	0	0	0	0.745	21.3090820313	239	249	0.053	0.078	-0.0111	0.0076	0.0039	0.0033	0.0052	0.02
2014-06-12_22:20:52_669356	11463105	0.021411	100	-61	-255	0.046	-52.305	0.879	0.139	0.268	-1.033	0	-21.41	-8.340954452	8.340954452	1000	-52.3045038168	0.08	0	0	0.677	0.677	0	0	0	0.08	0	0	0	0	0.677	21.1831054688	240	249	0.053	0.077	-0.0118	0.0075	0.004	0.0035	0.0051	0.0201
2014-06-12_22:20:52_691818	11485605	0.0225	-24	-57	-248	0.046	-58.427	-1.144	0	0.588	-0.771	0	5.53	-6.7771142097	6.7771142097	1000	-58.4266412214	0.08	0	0	0.552	0.552	0	0	0	0.08	0	0	0	0	0.552	22.4677734375	240	248	0.054	0.075	-0.0112	0.0077	0.0039	0.0034	0.005	0.02
2014-06-12_22:20:52_712951	11506702	0.021097	-16	-20	-302	-0.061	-54.434	-3.014	0.023	0.125	-0.804	0	3.03	-5.4655269405	5.4655269405	1000	-54.4342748092	0.08	0	0	0.447	0.447	0	0	0	0.08	0	0	0	0	0.447	20.9086914063	241	248	0.056	0.074	-0.011	0.0075	0.0038	0.0035	0.005	0.0198
2014-06-12_22:20:52_734437	11528193	0.021491	-33	-25	-269	-5.534	-56.221	-0.793	-0.062	-0.292	-0.788	0	6.99	-4.0428451307	4.0428451307	1000	-56.2205343511	0.08	0	0	0.333	0.333	0	0	0	0.08	0	0	0	0	0.333	21.298828125	241	247	0.057	0.073	-0.0112	0.0074	0.0041	0.0033	0.0051	0.0199
2014-06-12_22:20:52_755605	11549358	0.021165	81	-44	-275	4.71	-54.793	-1.625	0.038	-0.933	-1.58	0	-16.41	-3.1646059909	3.1646059909	1000	-54.7930534351	0.08	0	0	0.263	0.263	0	0	0	0.08	0	0	0	0	0.263	20.962890625	241	247	0.057	0.072	-0.011	0.0075	0.0038	0.0034	0.0051	0.0198
2014-06-12_22:20:52_776588	11570342	0.020984	27	12	-231	-3.061	-53.083	1.162	0.07	-1.423	-1.141	0	-6.67	-2.1390944441	2.1390944441	1000	-53.083129771	0.08	0	0	0.181	0.181	0	0	0	0.08	0	0	0	0	0.181	21.0598144531	242	247	0.058	0.071	-0.0108	0.0075	0.0038	0.0033	0.005	0.0196
2014-06-12_22:20:52_798102	11591856	0.021514	66	6	-241	3.55	-54.579	-1.388	-0.161	0.597	-1.196	0	-15.32	-1.278801189	1.278801189	1000	-54.5793129771	0.08	0	0	0.112	0.112	0	0	0	0.08	0	0	0	0	0.112	21.0112304688	242	246	0.059	0.07	-0.0113	0.0076	0.0039	0.0035	0.0052	0.0202
2014-06-12_22:20:52_819102	11612964	0.021108	16	6	-256	-13.725	-62.877	-1.487	-0.302	0.49	-0.821	0	-3.58	-0.020458018	0.020458018	1000	-62.8770229008	0.08	0	0	0.012	0.012	0	0	0	0.08	0	0	0	0	0.012	21.1669921875	242	246	0.06	0.069	-0.0109	0.0075	0.0038	0.0034	0.0049	0.0196
2014-06-12_22:20:52_840287	11634039	0.021075	38	-14	-266	3.824	-56.877	2.093	-0.144	0.354	-0.975	0	-8.13	0.984409748	-0.984409748	979.3884402332	-56.8770229008	0.08	0	0	-0.069	-0.069	0	0	0	0.08	0	0	0	0	-0.069	20.9379882813	243	245	0.061	0.068	-0.0109	0.0075	0.0038	0.0035	0.0049	0.0197
2014-06-12_22:20:52_861928	11655686	0.021647	60	-62	-280	-4.153	-60.854	5.123	0.075	0.438	-0.878	0	-12.1	2.0042332759	-2.0042332759	936.3233584842	-60.8541221374	0.08	0	0	-0.151	-0.151	0	0	0	0.08	0	0	0	0	-0.151	21.4870605469	243	245	0.062	0.067	-0.0114	0.0075	0.0043	0.0033	0.0051	0.0202
2014-06-12_22:20:52_883350	11677111	0.021425	-38	-66	-308	-3.076	-61.175	8.604	0.037	-0.608	-1.341	0	7.03	3.3751319793	-3.3751319793	864.8078056326	-61.1747328244	0.08	0	0	-0.261	-0.261	0	0	0	0.08	0	0	0	0	-0.261	21.1889648438	243	245	0.063	0.066	-0.0113	0.0075	0.0041	0.0035	0.005	0.0201
2014-06-12_22:20:52_904958	11698712	0.021601	-11	-32	-285	-1.153	-58.9	3.894	-0.055	-0.694	-1.398	0	2.21	4.5993287166	-4.5993287166	765.4068349349	-58.8999236641	0.08	0	0	-0.36	-0.36	0	0	0	0.08	0	0	0	0	-0.36	21.6120605469	244	244	0.064	0.065	-0.0113	0.0074	0.0043	0.0034	0.005	0.0201
2014-06-12_22:20:52_926685	11720470	0.021758	-39	-34	-282	-8.916	-53.885	-1.281	-0.145	-0.161	-0.974	0	7.87	5.7898167879	-5.7898167879	642.0622517051	-53.8846564885	0.08	0	0	-0.457	-0.457	0	0	0	0.08	0	0	0	0	-0.457	21.3037109375	244	244	0.065	0.064	-0.0116	0.0075	0.0042	0.0035	0.0051	0.0203
2014-06-12_22:20:52_948114	11741868	0.021398	2	-40	-244	-4.801	-58.999	0.513	-0.392	-0.302	-0.649	0	-0.47	6.9009214946	-6.9009214946	494.5061956939	-58.9991603053	0.08	0	0	-0.547	-0.547	0	0	0	0.08	0	0	0	0	-0.547	21.3820800781	244	243	0.065	0.063	-0.0112	0.0075	0.004	0.0033	0.0052	0.02
2014-06-12_22:20:52_969609	11763358	0.02149	-31	-15	-239	-2.244	-50.755	1.642	-0.216	-0.265	-0.8	0	7.39	7.9712263865	-7.9712263865	324.5513198253	-50.7548854962	0.08	0	0	-0.634	-0.634	0	0	0	0.08	0	0	0	0	-0.634	21.3210449219	245	243	0.066	0.062	-0.0112	0.0075	0.0041	0.0035	0.005	0.0201
2014-06-12_22:20:52_990979	11784730	0.021372	-48	-34	-256	1.557	-43.03	-1.808	-0.369	0.064	-1.196	0	10.62	8.9213952909	-8.9213952909	134.7407939419	-43.0296946565	0.08	0	0	-0.712	-0.712	0	0	0	0.08	0	0	0	0	-0.712	21.2758789063	245	243	0.067	0.061	-0.0112	0.0075	0.0041	0.0033	0.0051	0.02
2014-06-12_22:20:53_012730	11806487	0.021757	-57	-24	-268	-1.153	-40.022	1.406	-0.165	0.336	-0.693	0	12.01	9.8177360987	-9.8177360987	-74.1737271427	-40.0220610687	0.08	0	0	-0.786	-0.786	0	0	0	0.08	0	0	0	0	-0.786	21.279296875	245	242	0.068	0.06	-0.0116	0.0075	0.0041	0.0036	0.0051	0.0203
2014-06-12_22:20:53_034082	11827956	0.021469	-49	-38	-264	-4.16	-42.045	3.123	-0.104	-0.35	-1.248	0	10.52	10.7210807508	-10.7210807508	-305.5878363567	-42.0449618321	0.08	0	0	-0.861	-0.861	0	0	0	0.08	0	0	0	0	-0.861	21.5849609375	246	242	0.069	0.059	-0.0113	0.0074	0.0041	0.0034	0.005	0.0199
2014-06-12_22:20:53_055984	11849737	0.021781	-71	-32	-243	0	-33.366	-0.816	-0.222	-0.251	-1.683	0	16.29	11.5361215644	-11.5361215644	-553.8538470462	-33.3655725191	0.08	0	0	-0.928	-0.928	0	0	0	0.08	0	0	0	0	-0.928	21.5207519531	246	242	0.069	0.058	-0.0115	0.0074	0.0042	0.0034	0.0052	0.0202
2014-06-12_22:20:53_077512	11871267	0.02153	-92	-11	-260	2.145	-31.457	0.024	-0.38	-0.348	-1.035	0	19.49	12.3560037903	-12.3560037903	-818.7266284932	-31.4571755725	0.08	0	0	-0.997	-0.997	0	0	0	0.08	0	0	0	0	-0.997	21.4367675781	246	241	0.07	0.058	-0.0113	0.0075	0.0041	0.0033	0.0052	0.0201
2014-06-12_22:20:53_098928	11892730	0.021463	-91	-6	-233	3.336	-25.388	2.413	-0.268	0.202	-1.209	0	21.34	13.0647258195	-13.0647258195	-1000	-25.3884732824	0.08	0	0	-1.055	-1.055	0	0	0	0.08	0	0	0	0	-1.055	21.2670898438	246	241	0.071	0.057	-0.0113	0.0075	0.004	0.0034	0.0051	0.02
2014-06-12_22:20:53_120329	11914081	0.021351	-81	-14	-249	2.672	-25.129	-1.38	-0.456	0.408	-0.998	0	18.02	13.6906623849	-13.6906623849	-1000	-25.1289312977	0.08	0	0	-1.105	-1.105	0	0	0	0.08	0	0	0	0	-1.105	21.3920898438	246	241	0.071	0.056	-0.0111	0.0075	0.004	0.0034	0.005	0.0199
2014-06-12_22:20:53_141714	11935468	0.021387	-101	-5	-261	-2.26	-31.411	-3.006	-0.41	0.375	-0.879	0	21.16	14.4848877403	-14.4848877403	-1000	-31.4113740458	0.08	0	0	-1.169	-1.169	0	0	0	0.08	0	0	0	0	-1.169	20.9499511719	247	241	0.072	0.056	-0.0112	0.0075	0.0039	0.0036	0.0051	0.0201
2014-06-12_22:20:53_162987	11956864	0.021396	-88	-9	-234	-1.473	-29.259	-0.693	-0.514	0.131	-1.033	0	20.61	15.2218579557	-15.2218579557	-1000	-29.2587022901	0.08	0	0	-1.228	-1.228	0	0	0	0.08	0	0	0	0	-1.228	21.4289550781	247	240	0.072	0.055	-0.0113	0.0076	0.0039	0.0034	0.005	0.0199
2014-06-12_22:20:53_184421	11978183	0.021319	-63	7	-249	-2.008	-21.801	-3.884	-0.276	0.119	-0.63	0	14.2	15.6529292933	-15.6529292933	-1000	-21.8006870229	0.08	0	0	-1.262	-1.262	0	0	0	0.08	0	0	0	0	-1.262	21.1337890625	247	240	0.073	0.054	-0.011	0.0075	0.0039	0.0034	0.0051	0.0199
2014-06-12_22:20:53_205851	11999599	0.021416	-87	-4	-252	1.214	-6.419	1.337	-0.335	0.033	-0.797	0	19.05	15.8547282422	-15.8547282422	-1000	-6.4190076336	0.08	0	0	-1.278	-1.278	0	0	0	0.08	0	0	0	0	-1.278	21.28515625	247	240	0.073	0.054	-0.0112	0.0074	0.0041	0.0033	0.0052	0.02
2014-06-12_22:20:53_227159	12021002	0.021403	-64	-5	-242	0.229	-5.442	1.36	-0.347	0.105	-1.383	0	14.81	15.9464205355	-15.9464205355	-1000	-5.4419083969	0.08	0	0	-1.286	-1.286	0	0	0	0.08	0	0	0	0	-1.286	21.0939941406	247	240	0.073	0.054	-0.0112	0.0075	0.0039	0.0034	0.0051	0.0199
2014-06-12_22:20:53_248440	12042196	0.021194	-96	-8	-225	-2.824	-6.541	0.375	-0.312	-0.031	-1.237	0	23.11	16.2253978472	-16.2253978472	-1000	-6.5411450382	0.08	0	0	-1.308	-1.308	0	0	0	0.08	0	0	0	0	-1.308	21.1760253906	247	240	0.073	0.054	-0.011	0.0075	0.0038	0.0034	0.0051	0.0198
2014-06-12_22:20:53_269721	12063498	0.021302	-81	16	-239	-2.527	-8.175	1.887	-0.262	-0.102	-1.054	0	18.72	16.4445664508	-16.4445664508	-1000	-8.1747328244	0.08	0	0	-1.326	-1.326	0	0	0	0.08	0	0	0	0	-1.326	21.12109375	247	240	0.073	0.054	-0.0111	0.0075	0.0039	0.0034	0.0051	0.0199
2014-06-12_22:20:53_290820	12084571	0.021073	-73	11	-247	-0.481	-1.755	2.604	-0.338	-0.215	-0.875	0	16.47	16.4811323436	-16.4811323436	-1000	-1.7548854962	0.08	0	0	-1.328	-1.328	0	0	0	0.08	0	0	0	0	-1.328	21.01171875	247	240	0.073	0.054	-0.011	0.0075	0.0038	0.0034	0.005	0.0197
2014-06-12_22:20:53_311895	12105653	0.021082	-85	30	-251	1.031	9.833	3.65	-0.301	-0.364	-1.083	0	18.71	16.3245493902	-16.3245493902	-1000	9.8329007634	0.08	0	0	-1.316	-1.316	0	0	0	0.08	0	0	0	0	-1.316	20.875	247	240	0.073	0.054	-0.0107	0.0076	0.0035	0.0034	0.0051	0.0196
2014-06-12_22:20:53_333254	12127008	0.021355	-78	-29	-236	3.031	14.39	1.933	-0.357	-0.325	-0.866	0	18.29	16.0640765236	-16.0640765236	-1000	14.3901526718	0.08	0	0	-1.295	-1.295	0	0	0	0.08	0	0	0	0	-1.295	21.2583007813	247	240	0.073	0.054	-0.0113	0.0075	0.0041	0.0033	0.0051	0.02
2014-06-12_22:20:53_354734	12148486	0.021478	-87	-74	-218	3.855	12.963	1.658	-0.259	0.032	-1.127	0	21.76	15.909604451	-15.909604451	-1000	12.9626717557	0.08	0	0	-1.283	-1.283	0	0	0	0.08	0	0	0	0	-1.283	21.1237792969	247	240	0.073	0.054	-0.0112	0.0074	0.0039	0.0035	0.0051	0.0199
2014-06-12_22:20:53_376177	12169931	0.021445	-64	-31	-244	2.336	13.405	0.406	-0.172	-0.009	-1.15	0	14.7	15.6044645252	-15.6044645252	-1000	13.4054198473	0.08	0	0	-1.258	-1.258	0	0	0	0.08	0	0	0	0	-1.258	21.3830566406	247	240	0.073	0.055	-0.0112	0.0075	0.004	0.0033	0.0052	0.02
2014-06-12_22:20:53_397563	12191352	0.021421	-100	-86	-261	3.298	17.665	1.78	-0.251	-0.172	-0.846	0	20.97	15.3471844774	-15.3471844774	-1000	17.6649618321	0.08	0	0	-1.238	-1.238	0	0	0	0.08	0	0	0	0	-1.238	21.0551757813	247	240	0.072	0.055	-0.0112	0.0075	0.0038	0.0035	0.0052	0.02
2014-06-12_22:20:53_418762	12212516	0.021164	-98	-59	-257	2.901	19.802	0.795	-0.213	-0.354	-1.077	0	20.87	15.0441248346	-15.0441248346	-1000	19.8023664122	0.08	0	0	-1.214	-1.214	0	0	0	0.08	0	0	0	0	-1.214	21.3129882813	247	240	0.072	0.055	-0.011	0.0076	0.0038	0.0033	0.005	0.0197
2014-06-12_22:20:53_439963	12233723	0.021207	-94	-41	-263	1.58	21.97	5.322	-0.414	-0.2	-1.072	0	19.67	14.6866721463	-14.6866721463	-1000	21.9703053435	0.08	0	0	-1.185	-1.185	0	0	0	0.08	0	0	0	0	-1.185	20.8979492188	247	241	0.072	0.055	-0.0109	0.0075	0.0037	0.0035	0.005	0.0197
2014-06-12_22:20:53_461282	12255034	0.021311	-86	-41	-270	2.428	24.596	-4.327	-0.299	-0.159	-0.58	0	17.67	14.2338591583	-14.2338591583	-1000	24.596259542	0.08	0	0	-1.149	-1.149	0	0	0	0.08	0	0	0	0	-1.149	21.2600097656	247	241	0.071	0.056	-0.0111	0.0077	0.0038	0.0033	0.0051	0.0199
2014-06-12_22:20:53_482391	12276144	0.02111	-48	-24	-262	6.321	33.856	-2.251	-0.291	-0.351	-1.191	0	10.38	13.4640987091	-13.4640987091	-1000	33.8558015267	0.08	0	0	-1.087	-1.087	0	0	0	0.08	0	0	0	0	-1.087	20.87890625	246	241	0.071	0.056	-0.011	0.0075	0.0037	0.0035	0.005	0.0197
2014-06-12_22:20:53_503842	12297666	0.021522	-60	-43	-255	0.771	33.955	-5.098	-0.328	-0.286	-0.741	0	13.24	12.7476423168	-12.7476423168	-1000	33.9550381679	0.08	0	0	-1.03	-1.03	0	0	0	0.08	0	0	0	0	-1.03	21.3969726563	246	241	0.07	0.057	-0.0112	0.0076	0.004	0.0033	0.0051	0.02
2014-06-12_22:20:53_525271	12319070	0.021404	-72	-37	-259	5.191	45.077	1.33	-0.327	-0.66	-1.574	0	15.54	11.8677319643	-11.8677319643	-1000	45.0771755725	0.08	0	0	-0.959	-0.959	0	0	0	0.08	0	0	0	0	-0.959	21.1811523438	246	242	0.07	0.058	-0.0112	0.0075	0.004	0.0033	0.0051	0.0199
2014-06-12_22:20:53_546424	12340185	0.021115	-49	2	-238	-0.084	41.711	-3.625	-0.301	-0.63	-1.321	0	11.63	11.0028233829	-11.0028233829	-1000	41.7107633588	0.08	0	0	-0.89	-0.89	0	0	0	0.08	0	0	0	0	-0.89	21.044921875	246	242	0.069	0.059	-0.011	0.0075	0.0037	0.0033	0.0051	0.0196
2014-06-12_22:20:53_567882	12361641	0.021456	-19	4	-240	-0.718	45.757	-6.098	-0.414	-0.831	-0.735	0	4.53	9.9263014952	-9.9263014952	-1000	45.7565648855	0.08	0	0	-0.804	-0.804	0	0	0	0.08	0	0	0	0	-0.804	21.1188964844	245	242	0.068	0.06	-0.0111	0.0075	0.0038	0.0034	0.0052	0.0199
2014-06-12_22:20:53_589137	12382925	0.021284	-29	-14	-242	-1.336	55.405	-3.014	-0.321	0.891	-0.813	0	6.83	8.7111268886	-8.7111268886	-1000	55.4054198473	0.08	0	0	-0.707	-0.707	0	0	0	0.08	0	0	0	0	-0.707	21.2409667969	245	243	0.067	0.061	-0.0111	0.0074	0.004	0.0033	0.0051	0.0198
2014-06-12_22:20:53_610384	12404143	0.021218	-52	-40	-272	-1.954	47.634	-2.373	-0.354	0.455	-0.795	0	10.82	7.7691890536	-7.7691890536	-1000	47.6344274809	0.08	0	0	-0.632	-0.632	0	0	0	0.08	0	0	0	0	-0.632	21.0830078125	245	243	0.066	0.062	-0.0111	0.0075	0.0039	0.0035	0.005	0.0199
2014-06-12_22:20:53_631627	12425576	0.021433	-15	-38	-262	-1.16	52.085	-3.472	-0.212	0.583	-0.798	0	3.28	6.6017191227	-6.6017191227	-1000	52.0848091603	0.08	0	0	-0.538	-0.538	0	0	0	0.08	0	0	0	0	-0.538	21.1120605469	244	243	0.065	0.063	-0.0111	0.0076	0.0037	0.0034	0.0051	0.0198
2014-06-12_22:20:53_653086	12446839	0.021263	-15	-47	-273	7.817	59.558	1.696	-0.245	0.976	-1.188	0	3.15	5.2902535525	-5.2902535525	-1000	59.5580916031	0.08	0	0	-0.433	-0.433	0	0	0	0.08	0	0	0	0	-0.433	21.2849121094	244	244	0.064	0.064	-0.0111	0.0075	0.0039	0.0034	0.0051	0.0199
2014-06-12_22:20:53_676001	12469769	0.02293	-39	-64	-246	4.489	63.489	-0.67	-0.167	-0.163	-1.455	0	9.01	4.0496047516	-4.0496047516	-1000	63.489389313	0.08	0	0	-0.334	-0.334	0	0	0	0.08	0	0	0	0	-0.334	21.1352539063	244	244	0.063	0.065	-0.0126	0.0075	0.0039	0.0034	0.0067	0.0215
2014-06-12_22:20:53_697146	12490932	0.021163	-9	-2	-275	0.42	68.841	5.795	-0.269	0.245	-1.421	0	1.87	2.4899827168	-2.4899827168	-1000	68.8405343511	0.08	0	0	-0.209	-0.209	0	0	0	0.08	0	0	0	0	-0.209	22.4731445313	243	245	0.062	0.067	-0.0109	0.0075	0.0037	0.0035	0.0051	0.0198
2014-06-12_22:20:53_718487	12512242	0.02131	-7	-65	-236	0.901	61.825	1.94	-0.403	0.056	-1.064	0	1.7	1.1859286192	-1.1859286192	-1000	61.8252671756	0.08	0	0	-0.105	-0.105	0	0	0	0.08	0	0	0	0	-0.105	21.2619628906	243	245	0.061	0.068	-0.0111	0.0075	0.004	0.0032	0.0053	0.02
2014-06-12_22:20:53_739697	12533451	0.021209	8	-47	-266	2.489	80.505	-0.121	-0.066	0.267	-0.692	0	-1.72	-0.5355033827	0.5355033827	-988.7105009524	80.5046564885	0.08	0	0	0.033	0.033	0	0	0	0.08	0	0	0	0	0.033	21.08203125	242	246	0.06	0.069	-0.011	0.0075	0.0038	0.0035	0.005	0.0198
2014-06-12_22:20:53_761059	12554815	0.021364	-11	-21	-281	2.557	65.413	-1.861	0.188	-0.479	-0.374	0	2.24	-1.8521669096	1.8521669096	-949.0634574231	65.4130534351	0.08	0	0	0.139	0.139	0	0	0	0.08	0	0	0	0	0.139	21.4057617188	242	246	0.059	0.071	-0.0112	0.0075	0.0042	0.0033	0.0049	0.0199
2014-06-12_22:20:53_782617	12576368	0.021553	17	-36	-261	9.405	93.444	2.375	0.222	-0.475	-0.873	0	-3.73	-3.8187003446	3.8187003446	-868.621826116	93.4435877863	0.08	0	0	0.297	0.297	0	0	0	0.08	0	0	0	0	0.297	21.0651855469	241	247	0.057	0.072	-0.0113	0.0074	0.0041	0.0036	0.0051	0.0202
2014-06-12_22:20:53_803947	12597780	0.021412	30	-68	-259	6.893	71.505	-0.518	0.288	0.296	-0.601	0	-6.61	-5.3769588103	5.3769588103	-753.333580609	71.5046564885	0.08	0	0	0.423	0.423	0	0	0	0.08	0	0	0	0	0.423	21.4411621094	241	248	0.056	0.074	-0.0112	0.0075	0.0041	0.0033	0.005	0.0199
2014-06-12_22:20:53_825555	12619345	0.021565	-7	-35	-272	5.351	89.405	4.62	0.226	-0.709	-0.961	0	1.47	-7.1037907217	7.1037907217	-602.2167356493	89.4054198473	0.08	0	0	0.562	0.562	0	0	0	0.08	0	0	0	0	0.562	21.2727050781	240	248	0.054	0.075	-0.0114	0.0075	0.0042	0.0035	0.005	0.0202
2014-06-12_22:20:53_847057	12640817	0.021472	28	-15	-262	5.053	73.444	-7.884	0.151	-0.105	-1.197	0	-6.1	-8.6268763596	8.6268763596	-417.2549058086	73.4435877863	0.08	0	0	0.686	0.686	0	0	0	0.08	0	0	0	0	0.686	21.4401855469	240	249	0.053	0.077	-0.0113	0.0075	0.0041	0.0033	0.0051	0.02
2014-06-12_22:20:53_868504	12662257	0.02144	56	34	-266	-0.076	93.344	-3.434	-0.038	0.108	-0.938	0	-11.89	-10.63330095	10.63330095	-191.6139751519	93.344351145	0.08	0	0	0.849	0.849	0	0	0	0.08	0	0	0	0	0.849	21.2202148438	239	249	0.052	0.079	-0.0113	0.0075	0.0041	0.0034	0.0051	0.0201
2014-06-12_22:20:53_889863	12683612	0.021355	74	-4	-259	5.908	80.428	-1.831	-0.533	0.588	-1.252	0	-15.95	-12.4296304398	12.4296304398	74.9038843785	80.4283206107	0.08	0	0	0.995	0.995	0	0	0	0.08	0	0	0	0	0.995	21.4421386719	239	250	0.05	0.08	-0.0111	0.0075	0.0041	0.0034	0.0049	0.0199
2014-06-12_22:20:53_911469	12705223	0.021611	28	-37	-248	-6.55	69.902	-3.648	0.159	1.564	-1.492	0	-6.44	-13.7623691016	13.7623691016	366.7091167367	69.9016030534	0.08	0	0	1.105	1.105	0	0	0	0.08	0	0	0	0	1.105	21.203125	238	251	0.049	0.082	-0.0114	0.0075	0.0042	0.0035	0.005	0.0202
2014-06-12_22:20:53_933034	12726821	0.021598	70	-70	-271	-6.985	92.146	4.36	0.063	1.718	-0.629	0	-14.48	-15.7293196052	15.7293196052	706.805731042	92.1458778626	0.08	0	0	1.265	1.265	0	0	0	0.08	0	0	0	0	1.265	21.6218261719	237	251	0.047	0.084	-0.0115	0.0076	0.0043	0.0033	0.005	0.0202
2014-06-12_22:20:53_954587	12748339	0.021518	134	-49	-275	-0.695	74.886	3.322	-0.052	1.21	-2	0	-25.98	-17.4931907227	17.4931907227	1000	74.8863358779	0.08	0	0	1.409	1.409	0	0	0	0.08	0	0	0	0	1.409	21.2409667969	237	252	0.046	0.085	-0.0113	0.0075	0.0041	0.0035	0.005	0.0201
