datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_14:50:16_309428	2653209.0	0.05	21.0	157.0	-209.0	0.0	157.0	-3.318022971492444e+19	7.996261621942914e-14	-137564283412318.44	0
2014-01-12_14:50:16_327000	2654966.5	0.04	-17.0	134.0	-225.0	0.0	134.0	-3.3198663328901927e+19	1.671945611839623e-13	-137564283414060.08	0
2014-01-12_14:50:16_344681	2656734.703125	0.05	-19.0	153.0	-221.0	0.0	153.0	-3.3219710664264544e+19	-1.3811724619370307e-13	-137564283415797.16	0
2014-01-12_14:50:16_362344	2658500.8125	0.04	-63.0	148.0	-208.0	0.0	148.0	-3.324007017821034e+19	3.6346643734726004e-14	-137564283417534.44	0
2014-01-12_14:50:16_380406	2660307.0	0.05	14.0	158.0	-225.0	0.0	158.0	-3.326180533499059e+19	-7.269328746852461e-14	-137564283419289.44	0
2014-01-12_14:50:16_398044	2662071.015625	0.05	9.0	161.0	-229.0	0.0	161.0	-3.3283953184621375e+19	-2.1807986240281305e-14	-137564283421030.92	0
2014-01-12_14:50:16_415680	2663834.90625	0.05	12.0	173.0	-178.0	0.0	173.0	-3.3307751805653524e+19	-8.723194495998891e-14	-137564283422822.88	0
2014-01-12_14:50:16_433292	2665596.015625	0.05	58.0	168.0	-263.0	0.0	168.0	-3.3330862605268853e+19	3.634664373286739e-14	-137564283424568.88	0
2014-01-12_14:50:16_451109	2667377.90625	0.05	63.0	180.0	-230.0	0.0	180.0	-3.335562417628559e+19	-8.723194495777578e-14	-137564283426312.97	0
2014-01-12_14:50:16_468880	2669155.09375	0.05	24.0	164.0	-217.0	0.0	164.0	-3.3378184718767792e+19	1.1630925994222703e-13	-137564283428056.36	0
2014-01-12_14:50:16_486797	2670949.40625	0.05	38.0	164.0	-239.0	0.0	164.0	-3.340074526125028e+19	-0.0	-137564283429819.78	0
2014-01-12_14:50:16_504398	2672713.796875	0.05	16.0	163.0	-238.0	0.0	163.0	-3.342316823944963e+19	7.26932874620247e-15	-137564283431589.81	0
2014-01-12_14:50:16_522155	2674482.390625	0.04	5.0	150.0	-202.0	0.0	150.0	-3.3443802881964634e+19	9.450127369941807e-14	-137564283433357.08	0
2014-01-12_14:50:16_539920	2676259.0	0.05	5.0	163.0	-245.0	0.0	163.0	-3.3466225860164555e+19	-9.450127369821822e-14	-137564283435103.69	0
2014-01-12_14:50:16_557588	2678025.703125	0.05	-12.0	154.0	-234.0	0.0	154.0	-3.348741075981383e+19	6.542395871331783e-14	-137564283436855.72	0
2014-01-12_14:50:16_575862	2679913.3125	0.05	-5.0	153.0	-203.0	0.0	153.0	-3.3508458095179936e+19	7.269328745831272e-15	-137564283438614.34	0
2014-01-12_14:50:16_594888	2681755.0	0.04	-13.0	141.0	-206.0	0.0	141.0	-3.3527854659145028e+19	8.723194494885443e-14	-137564283440381.89	0
2014-01-12_14:50:16_612712	2683537.5	0.04	0.0	145.0	-226.0	0.0	145.0	-3.3547801480244163e+19	-2.9077314982541705e-14	-137564283442320.5	0
2014-01-12_14:50:16_630326	2685299.390625	0.05	-7.0	166.0	-224.0	0.0	166.0	-3.3570637151295877e+19	-1.5265590365641307e-13	-137564283444060.52	0
2014-01-12_14:50:16_647884	2687055.484375	0.05	13.0	174.0	-214.0	0.0	174.0	-3.359457333661545e+19	-5.81546299636027e-14	-137564283445823.12	0
2014-01-12_14:50:16_665650	2688831.90625	0.04	2.0	148.0	-236.0	0.0	148.0	-3.361493285056569e+19	1.890025473793173e-13	-137564283447563.75	0
2014-01-12_14:50:16_683850	2690655.390625	0.05	37.0	167.0	-209.0	0.0	167.0	-3.363790608590172e+19	-1.3811724616006326e-13	-137564283449302.3	0
2014-01-12_14:50:16_701486	2692415.59375	0.05	41.0	181.0	-230.0	0.0	181.0	-3.3662805221206364e+19	-1.0177060243243064e-13	-137564283451059.77	0
2014-01-12_14:50:16_719112	2694178.109375	0.06	52.0	184.0	-187.0	0.0	184.0	-3.368811704936169e+19	-2.1807986235234346e-14	-137564283452867.03	0
2014-01-12_14:50:16_736759	2695943.0	0.06	25.0	189.0	-248.0	0.0	189.0	-3.371411669893461e+19	-3.63466437249297e-14	-137564283454611.33	0
2014-01-12_14:50:16_754434	2697710.203125	0.05	40.0	173.0	-253.0	0.0	173.0	-3.373791531997256e+19	1.1630925991830233e-13	-137564283456353.19	0
2014-01-12_14:50:16_772165	2699483.390625	0.06	16.0	186.0	-234.0	0.0	186.0	-3.376350227669577e+19	-9.450127368241928e-14	-137564283458102.0	0
2014-01-12_14:50:16_790567	2701323.515625	0.05	14.0	159.0	-234.0	0.0	159.0	-3.3785374997765886e+19	1.9627187610714478e-13	-137564283459850.89	0
2014-01-12_14:50:16_808294	2703100.609375	0.05	13.0	172.0	-246.0	0.0	172.0	-3.380903605452129e+19	-9.450127367997275e-14	-137564283461663.38	0
2014-01-12_14:50:16_826205	2704890.109375	0.04	9.0	133.0	-206.0	0.0	133.0	-3.3827332104221925e+19	2.8350382103628247e-13	-137564283463427.56	0
2014-01-12_14:50:16_843900	2706656.6875	0.04	19.0	130.0	-229.0	0.0	130.0	-3.38452154610724e+19	2.1807986233280445e-14	-137564283465192.19	0
2014-01-12_14:50:16_861576	2708423.703125	0.04	12.0	139.0	-240.0	0.0	139.0	-3.386433689647431e+19	-6.542395869900048e-14	-137564283466960.23	0
2014-01-12_14:50:16_879245	2710191.296875	0.04	-2.0	148.0	-205.0	0.0	148.0	-3.388469641042768e+19	-6.542395869816903e-14	-137564283468708.47	0
2014-01-12_14:50:16_896843	2711951.203125	0.04	-11.0	125.0	-216.0	0.0	125.0	-3.3901891945861485e+19	1.671945611154177e-13	-137564283470457.19	0
2014-01-12_14:50:16_914516	2713718.796875	0.05	-9.0	153.0	-218.0	0.0	153.0	-3.3922939281232732e+19	-2.0354120483357152e-13	-137564283472207.1	0
2014-01-12_14:50:16_932566	2715523.0	0.04	0.0	124.0	-231.0	0.0	124.0	-3.3939997252383502e+19	2.1081053357495652e-13	-137564283473950.12	0
2014-01-12_14:50:16_950337	2717300.203125	0.04	-1.0	143.0	-220.0	0.0	143.0	-3.395966894492053e+19	-1.3811724613352893e-13	-137564283475730.38	0
2014-01-12_14:50:16_967862	2719052.703125	0.04	-11.0	150.0	-235.0	0.0	150.0	-3.3980303587442156e+19	-5.088530120644083e-14	-137564283477484.31	0
2014-01-12_14:50:16_985640	2720830.703125	0.04	-19.0	143.0	-204.0	0.0	143.0	-3.3999975279979688e+19	5.088530120578987e-14	-137564283479244.11	0
2014-01-12_14:50:17_003272	2722594.21875	0.04	-32.0	143.0	-203.0	0.0	143.0	-3.401964697251747e+19	-0.0	-137564283480987.19	0
2014-01-12_14:50:17_020859	2724352.90625	0.04	18.0	148.0	-252.0	0.0	148.0	-3.4040006486472917e+19	-3.6346643717497483e-14	-137564283482740.69	0
2014-01-12_14:50:17_038495	2726115.796875	0.05	-31.0	163.0	-236.0	0.0	163.0	-3.4062429464680886e+19	-1.0903993115110967e-13	-137564283484485.22	0
2014-01-12_14:50:17_056191	2727886.296875	0.04	-15.0	149.0	-229.0	0.0	149.0	-3.4082926542920335e+19	1.0177060240640716e-13	-137564283486235.94	0
2014-01-12_14:50:17_074058	2729672.59375	0.05	-30.0	155.0	-226.0	0.0	155.0	-3.410424900686097e+19	-4.3615972459338295e-14	-137564283487972.17	0
2014-01-12_14:50:17_091767	2731443.8125	0.05	-10.0	168.0	-226.0	0.0	168.0	-3.412735980648725e+19	-9.450127366068976e-14	-137564283489733.38	0
2014-01-12_14:50:17_109413	2733207.390625	0.04	11.0	144.0	-223.0	0.0	144.0	-3.4147169063310025e+19	1.744638898328867e-13	-137564283491493.97	0
2014-01-12_14:50:17_127176	2734984.5	0.05	-4.0	168.0	-209.0	0.0	168.0	-3.417027986293689e+19	-1.7446388983066445e-13	-137564283493246.22	0
2014-01-12_14:50:17_144761	2736745.8125	0.05	10.0	165.0	-245.0	0.0	165.0	-3.4192977969713566e+19	2.180798622855613e-14	-137564283494993.06	0
2014-01-12_14:50:17_162340	2738500.21875	0.05	25.0	159.0	-241.0	0.0	159.0	-3.421485069078955e+19	4.3615972456554486e-14	-137564283496752.28	0
2014-01-12_14:50:17_180090	2740275.5	0.06	9.0	184.0	-208.0	0.0	184.0	-3.424016251895327e+19	-1.8173321856667694e-13	-137564283498493.34	0
2014-01-12_14:50:17_198380	2742104.90625	0.05	29.0	173.0	-212.0	0.0	173.0	-3.426396113999881e+19	7.996261616832806e-14	-137564283500230.55	0
2014-01-12_14:50:17_216080	2743874.8125	0.05	33.0	178.0	-234.0	0.0	178.0	-3.4288447582462165e+19	-3.634664371241126e-14	-137564283501990.97	0
2014-01-12_14:50:17_233741	2745640.796875	0.06	19.0	186.0	-199.0	0.0	186.0	-3.4314034539193872e+19	-5.815462993909325e-14	-137564283503800.03	0
2014-01-12_14:50:17_251500	2747416.90625	0.06	66.0	184.0	-222.0	0.0	184.0	-3.4339346367358894e+19	1.45386574845877e-14	-137564283505556.28	0
2014-01-12_14:50:17_269119	2749178.5	0.05	57.0	170.0	-225.0	0.0	170.0	-3.4362732295555138e+19	1.0177060239081367e-13	-137564283507313.81	0
2014-01-12_14:50:17_286782	2750948.71875	0.05	36.0	163.0	-178.0	0.0	163.0	-3.4385155273767113e+19	5.0885301194760466e-14	-137564283509061.2	0
2014-01-12_14:50:17_304761	2752742.703125	0.04	17.0	142.0	-196.0	0.0	142.0	-3.440468940202565e+19	1.5265590358234375e-13	-137564283510807.3	0
2014-01-12_14:50:17_322548	2754521.703125	0.05	33.0	154.0	-238.0	0.0	154.0	-3.4425874301686587e+19	-8.723194490306758e-14	-137564283512587.48	0
2014-01-12_14:50:17_340217	2756288.6875	0.04	-13.0	138.0	-222.0	0.0	138.0	-3.4444858172811567e+19	1.1630925986928062e-13	-137564283514333.4	0
2014-01-12_14:50:17_357888	2758055.8125	0.04	-10.0	129.0	-226.0	0.0	129.0	-3.4462603965385142e+19	6.542395867563288e-14	-137564283516094.31	0
2014-01-12_14:50:17_375636	2759830.21875	0.04	-23.0	147.0	-233.0	0.0	147.0	-3.4482825915062264e+19	-1.3084791734960014e-13	-137564283517845.42	0
2014-01-12_14:50:17_393201	2761586.5	0.05	-1.0	158.0	-204.0	0.0	158.0	-3.450456107185836e+19	-7.996261615707152e-14	-137564283519595.81	0
2014-01-12_14:50:17_410799	2763346.09375	0.05	11.0	166.0	-207.0	0.0	166.0	-3.4527396742922904e+19	-5.815462993167502e-14	-137564283521347.75	0
2014-01-12_14:50:17_428266	2765093.109375	0.05	36.0	166.0	-229.0	0.0	166.0	-3.4550232413987738e+19	-0.0	-137564283523088.14	0
2014-01-12_14:50:17_445885	2766854.90625	0.05	43.0	178.0	-218.0	0.0	178.0	-3.4574718856455156e+19	-8.72319448953039e-14	-137564283524830.77	0
2014-01-12_14:50:17_463457	2768612.40625	0.05	19.0	164.0	-237.0	0.0	164.0	-3.4597279398953513e+19	1.0177060237657405e-13	-137564283526561.64	0
2014-01-12_14:50:17_481029	2770373.015625	0.04	25.0	149.0	-213.0	0.0	149.0	-3.461777647719923e+19	1.0903993111637558e-13	-137564283528305.58	0
2014-01-12_14:50:17_498731	2772140.0	0.04	-6.0	133.0	-240.0	0.0	133.0	-3.4636072526908727e+19	1.163092598559919e-13	-137564283530050.56	0
2014-01-12_14:50:17_516678	2773934.796875	0.04	-14.0	139.0	-222.0	0.0	139.0	-3.4655193962319647e+19	-4.3615972445445634e-14	-137564283531789.47	0
2014-01-12_14:50:17_534269	2775693.890625	0.05	-21.0	171.0	-264.0	0.0	171.0	-3.467871745480388e+19	-2.3261851970608505e-13	-137564283533538.95	0
2014-01-12_14:50:17_551744	2777441.09375	0.05	16.0	182.0	-224.0	0.0	182.0	-3.470375415440731e+19	-7.996261614793496e-14	-137564283535313.97	0
2014-01-12_14:50:17_569660	2779232.8125	0.05	55.0	174.0	-237.0	0.0	174.0	-3.4727690339742757e+19	5.815462992503507e-14	-137564283537054.5	0
2014-01-12_14:50:17_587601	2781026.796875	0.05	14.0	161.0	-210.0	0.0	161.0	-3.4749838189392503e+19	9.45012736269946e-14	-137564283538782.98	0
2014-01-12_14:50:17_605749	2782841.890625	0.04	13.0	144.0	-238.0	0.0	144.0	-3.4769647446222344e+19	1.2357858858753307e-13	-137564283540579.34	0
2014-01-12_14:50:17_623236	2784590.90625	0.04	-11.0	136.0	-230.0	0.0	136.0	-3.4788356188784103e+19	5.815462992280279e-14	-137564283542334.97	0
2014-01-12_14:50:17_640936	2786360.8125	0.05	-15.0	167.0	-228.0	0.0	167.0	-3.4811329424135975e+19	-2.2534919094791682e-13	-137564283544132.11	0
2014-01-12_14:50:17_658735	2788140.796875	0.05	24.0	165.0	-196.0	0.0	165.0	-3.483402753092104e+19	1.4538657480327907e-14	-137564283545862.3	0
2014-01-12_14:50:17_676854	2789952.296875	0.06	46.0	189.0	-231.0	0.0	189.0	-3.486002718051154e+19	-1.7446388976171316e-13	-137564283547614.12	0
2014-01-12_14:50:17_694482	2791714.8125	0.05	-11.0	163.0	-194.0	0.0	163.0	-3.488245015873009e+19	1.8900254723943895e-13	-137564283549373.3	0
2014-01-12_14:50:17_712339	2793504.8125	0.05	12.0	151.0	-234.0	0.0	151.0	-3.4903222365546316e+19	8.72319448785958e-14	-137564283551179.34	0
2014-01-12_14:50:17_730002	2795266.90625	0.04	-9.0	137.0	-231.0	0.0	137.0	-3.492206867239307e+19	1.0177060235706111e-13	-137564283552937.45	0
2014-01-12_14:50:17_747868	2797053.8125	0.05	0.0	159.0	-164.0	0.0	159.0	-3.4943941393478263e+19	-1.5992523227334415e-13	-137564283554690.16	0
2014-01-12_14:50:17_765535	2798823.21875	0.05	42.0	180.0	-166.0	0.0	180.0	-3.496870296451842e+19	-1.5265590353171622e-13	-137564283556429.77	0
2014-01-12_14:50:17_783104	2800577.3125	0.05	35.0	179.0	-228.0	0.0	179.0	-3.4993326971275338e+19	7.269328739511897e-15	-137564283558201.77	0
2014-01-12_14:50:17_800621	2802335.09375	0.04	-6.0	150.0	-198.0	0.0	150.0	-3.5013961613809332e+19	2.1081053344315975e-13	-137564283559954.03	0
2014-01-12_14:50:17_818385	2804105.109375	0.04	-17.0	137.0	-226.0	0.0	137.0	-3.5032807920657285e+19	9.450127361125995e-14	-137564283561687.72	0
2014-01-12_14:50:17_836181	2805884.59375	0.05	4.0	165.0	-224.0	0.0	165.0	-3.5055506027445252e+19	-2.035412046985927e-13	-137564283563433.16	0
2014-01-12_14:50:17_853790	2807645.609375	0.05	26.0	175.0	-209.0	0.0	175.0	-3.507957977706916e+19	-7.269328739143009e-14	-137564283565182.56	0
2014-01-12_14:50:17_871324	2809399.015625	0.05	56.0	169.0	-197.0	0.0	169.0	-3.510282814099197e+19	4.361597243429947e-14	-137564283566944.34	0
2014-01-12_14:50:17_889007	2811167.6875	0.05	8.0	164.0	-202.0	0.0	164.0	-3.5125388683497234e+19	3.6346643694788854e-14	-137564283568688.0	0
2014-01-12_14:50:17_906680	2812934.390625	0.04	-21.0	137.0	-204.0	0.0	137.0	-3.5144234990346383e+19	1.962718759493853e-13	-137564283570422.36	0
2014-01-12_14:50:17_924417	2814708.203125	0.04	-25.0	146.0	-209.0	0.0	146.0	-3.516431937574792e+19	-6.54239586489624e-14	-137564283572173.23	0
2014-01-12_14:50:17_941929	2816459.515625	0.05	30.0	165.0	-233.0	0.0	165.0	-3.518701748253762e+19	-1.3811724603493967e-13	-137564283573924.92	0
2014-01-12_14:50:17_959502	2818216.796875	0.06	41.0	188.0	-231.0	0.0	188.0	-3.521287956784985e+19	-1.6719456098753148e-13	-137564283575679.38	0
2014-01-12_14:50:17_977243	2819990.796875	0.05	29.0	172.0	-218.0	0.0	172.0	-3.5236540624625164e+19	1.1630925981594403e-13	-137564283577417.03	0
2014-01-12_14:50:17_994817	2821748.40625	0.05	23.0	154.0	-199.0	0.0	154.0	-3.525772552429635e+19	1.3084791729128688e-13	-137564283579151.89	0
2014-01-12_14:50:18_012552	2823521.703125	0.05	0.0	153.0	-222.0	0.0	153.0	-3.527877285968423e+19	7.269328738311992e-15	-137564283580908.67	0
2014-01-12_14:50:18_030079	2825277.40625	0.05	4.0	151.0	-206.0	0.0	151.0	-3.529954506650521e+19	1.4538657476439434e-14	-137564283582654.88	0
2014-01-12_14:50:18_047906	2827057.6875	0.05	14.0	180.0	-253.0	0.0	180.0	-3.5324306637550404e+19	-2.1081053340568737e-13	-137564283584406.61	0
2014-01-12_14:50:18_065486	2828815.796875	0.05	42.0	183.0	-236.0	0.0	183.0	-3.534948090144667e+19	-2.1807986214105635e-14	-137564283586146.45	0
2014-01-12_14:50:18_083440	2830611.015625	0.05	46.0	169.0	-221.0	0.0	169.0	-3.5372729265373024e+19	1.0177060233119408e-13	-137564283587902.16	0
2014-01-12_14:50:18_101123	2832379.203125	0.04	3.0	144.0	-191.0	0.0	144.0	-3.539253852220994e+19	1.8173321844621882e-13	-137564283589675.0	0
2014-01-12_14:50:18_119407	2834207.796875	0.05	-23.0	153.0	-217.0	0.0	153.0	-3.5413585857599427e+19	-6.542395863980479e-14	-137564283591428.6	0
2014-01-12_14:50:18_137006	2835967.109375	0.05	21.0	165.0	-231.0	0.0	165.0	-3.54362839643923e+19	-8.723194485196434e-14	-137564283593177.02	0
2014-01-12_14:50:18_154628	2837729.5	0.06	11.0	184.0	-227.0	0.0	184.0	-3.5461595792573776e+19	-1.3811724601379482e-13	-137564283594985.14	0
2014-01-12_14:50:18_172271	2839498.703125	0.05	29.0	168.0	-197.0	0.0	168.0	-3.5484706592218026e+19	1.16309259799619e-13	-137564283596725.39	0
2014-01-12_14:50:18_189905	2841257.3125	0.05	14.0	159.0	-232.0	0.0	159.0	-3.5506579313310183e+19	6.54239586364542e-14	-137564283598473.73	0
2014-01-12_14:50:18_207496	2843055.203125	0.04	-31.0	137.0	-177.0	0.0	137.0	-3.552542562016341e+19	1.5992523222041135e-13	-137564283600221.83	0
2014-01-12_14:50:18_225704	2844837.21875	0.05	9.0	152.0	-224.0	0.0	152.0	-3.554633539127091e+19	-1.0903993105799018e-13	-137564283601964.34	0
2014-01-12_14:50:18_243344	2846601.203125	0.05	29.0	170.0	-221.0	0.0	170.0	-3.5569721319483548e+19	-1.3084791726789465e-13	-137564283603744.84	0
2014-01-12_14:50:18_261219	2848388.40625	0.06	41.0	192.0	-188.0	0.0	192.0	-3.5596133661935804e+19	-1.5992523221426616e-13	-137564283605507.78	0
2014-01-12_14:50:18_278831	2850149.203125	0.04	33.0	143.0	-193.0	0.0	143.0	-3.561580535449164e+19	3.561971081090733e-13	-137564283607253.22	0
2014-01-12_14:50:18_296837	2851950.1875	0.05	22.0	157.0	-235.0	0.0	157.0	-3.563740294701826e+19	-1.0177060231556866e-13	-137564283609023.2	0
2014-01-12_14:50:18_314415	2853707.6875	0.04	-18.0	136.0	-195.0	0.0	136.0	-3.5656111689589326e+19	1.5265590347139646e-13	-137564283610786.3	0
2014-01-12_14:50:18_332086	2855475.59375	0.05	33.0	180.0	-218.0	0.0	180.0	-3.5680873260639584e+19	-3.198504644121606e-13	-137564283612549.11	0
2014-01-12_14:50:18_349608	2857227.390625	0.05	13.0	179.0	-220.0	0.0	179.0	-3.570549726740654e+19	7.269328736548056e-15	-137564283614289.28	0
2014-01-12_14:50:18_367209	2858990.6875	0.04	-19.0	139.0	-218.0	0.0	139.0	-3.572461870282917e+19	2.907731494582314e-13	-137564283616035.4	0
2014-01-12_14:50:18_384938	2860760.59375	0.05	20.0	167.0	-188.0	0.0	167.0	-3.574759193819334e+19	-2.0354120461818598e-13	-137564283617776.42	0
2014-01-12_14:50:18_402646	2862531.90625	0.06	33.0	194.0	-207.0	0.0	194.0	-3.5774279409215525e+19	-1.962718758793382e-13	-137564283619517.42	0
2014-01-12_14:50:18_420247	2864291.6875	0.04	-20.0	134.0	-201.0	0.0	134.0	-3.5792713023220777e+19	4.3615972417072506e-13	-137564283621278.0	0
2014-01-12_14:50:18_437981	2866065.1875	0.05	-4.0	157.0	-207.0	0.0	157.0	-3.581431061574959e+19	-1.6719456092998992e-13	-137564283623023.39	0
2014-01-12_14:50:18_455597	2867826.921875	0.06	80.0	194.0	-224.0	0.0	194.0	-3.5840998086772797e+19	-2.6896516323179387e-13	-137564283624766.1	0
2014-01-12_14:50:18_473234	2869589.8125	0.04	-1.0	146.0	-231.0	0.0	146.0	-3.586108247218227e+19	3.489277793232678e-13	-137564283626526.33	0
2014-01-12_14:50:18_490889	2871356.109375	0.05	-1.0	168.0	-239.0	0.0	168.0	-3.5884193271831822e+19	-1.5992523218780557e-13	-137564283628268.61	0
2014-01-12_14:50:18_508562	2873123.0	0.06	53.0	187.0	-214.0	0.0	187.0	-3.5909917792870633e+19	-1.3811724597862838e-13	-137564283630010.77	0
2014-01-12_14:50:18_526713	2874938.109375	0.04	10.0	144.0	-251.0	0.0	144.0	-3.5929727049713607e+19	3.1258113563186965e-13	-137564283631759.5	0
2014-01-12_14:50:18_544370	2876703.71875	0.05	-2.0	169.0	-207.0	0.0	169.0	-3.595297541364767e+19	-1.8173321838830136e-13	-137564283633516.03	0
2014-01-12_14:50:18_562072	2878474.09375	0.05	39.0	178.0	-275.0	0.0	178.0	-3.5977461856134754e+19	-6.542395861893731e-14	-137564283635305.78	0
2014-01-12_14:50:18_579718	2880238.015625	0.04	12.0	142.0	-215.0	0.0	142.0	-3.5996995984411218e+19	2.616958344724078e-13	-137564283637062.27	0
2014-01-12_14:50:18_597539	2882020.59375	0.05	7.0	163.0	-235.0	0.0	163.0	-3.6019418962644345e+19	-1.526559034403003e-13	-137564283638808.3	0
2014-01-12_14:50:18_615108	2883785.703125	0.06	47.0	191.0	-222.0	0.0	191.0	-3.604569374081969e+19	-2.035412045844813e-13	-137564283640555.89	0
2014-01-12_14:50:18_633127	2885580.015625	0.05	10.0	156.0	-261.0	0.0	156.0	-3.6067153769067893e+19	2.544265057273381e-13	-137564283642320.42	0
2014-01-12_14:50:18_650838	2887351.109375	0.04	5.0	147.0	-260.0	0.0	147.0	-3.608737571876357e+19	6.542395861477024e-14	-137564283644067.69	0
2014-01-12_14:50:18_668672	2889134.5	0.06	19.0	211.0	-202.0	0.0	211.0	-3.611640178261284e+19	-4.652370390323631e-13	-137564283645842.7	0
2014-01-12_14:50:18_686377	2890904.40625	0.04	5.0	146.0	-231.0	0.0	146.0	-3.613648616802539e+19	4.725063677612228e-13	-137564283647595.66	0
2014-01-12_14:50:18_704041	2892671.015625	0.04	-20.0	140.0	-237.0	0.0	140.0	-3.6155745167736304e+19	4.361597240816806e-14	-137564283649362.5	0
2014-01-12_14:50:18_721748	2894442.015625	0.05	-2.0	178.0	-239.0	0.0	178.0	-3.6180231610226205e+19	-2.762344919148688e-13	-137564283651119.9	0
2014-01-12_14:50:18_739537	2896221.0	0.05	8.0	166.0	-222.0	0.0	166.0	-3.620306728131258e+19	8.723194481411691e-14	-137564283652862.19	0
2014-01-12_14:50:18_757303	2897997.3125	0.04	-7.0	141.0	-271.0	0.0	141.0	-3.622246384530788e+19	1.8173321836042655e-13	-137564283654616.08	0
2014-01-12_14:50:18_775014	2899775.8125	0.05	-28.0	162.0	-217.0	0.0	162.0	-3.624474925926021e+19	-1.526559034208023e-13	-137564283656378.7	0
2014-01-12_14:50:18_792588	2901532.609375	0.05	44.0	182.0	-259.0	0.0	182.0	-3.626978595888599e+19	-1.4538657468461966e-13	-137564283658137.42	0
2014-01-12_14:50:18_810382	2903305.0	0.05	34.0	160.0	-199.0	0.0	160.0	-3.6291796244271575e+19	1.5992523215103395e-13	-137564283659898.8	0
2014-01-12_14:50:18_828075	2905074.3125	0.04	-17.0	138.0	-215.0	0.0	138.0	-3.631078011541688e+19	1.5992523214901475e-13	-137564283661635.66	0
2014-01-12_14:50:18_845804	2906846.8125	0.05	27.0	175.0	-208.0	0.0	175.0	-3.6334853865057972e+19	-2.6896516315627547e-13	-137564283663390.55	0
2014-01-12_14:50:18_863350	2908601.8125	0.05	46.0	182.0	-237.0	0.0	182.0	-3.635989056468503e+19	-5.0885301137025655e-14	-137564283665142.6	0
2014-01-12_14:50:18_881083	2910375.09375	0.04	-21.0	127.0	-201.0	0.0	127.0	-3.6377361228710728e+19	3.998130803572329e-13	-137564283666901.31	0
2014-01-12_14:50:18_898828	2912150.09375	0.05	12.0	165.0	-241.0	0.0	165.0	-3.6400059335516054e+19	-2.762344918797053e-13	-137564283668631.27	0
2014-01-12_14:50:18_916529	2913919.8125	0.06	39.0	196.0	-250.0	0.0	196.0	-3.642702193511545e+19	-2.2534919074109203e-13	-137564283670388.19	0
2014-01-12_14:50:18_934099	2915677.3125	0.04	-17.0	126.0	-213.0	0.0	126.0	-3.644435503485814e+19	5.088530113443438e-13	-137564283672147.9	0
2014-01-12_14:50:18_951753	2917441.890625	0.04	-17.0	137.0	-209.0	0.0	137.0	-3.6463201341721465e+19	-7.996261606737977e-14	-137564283673897.69	0
2014-01-12_14:50:18_969372	2919204.09375	0.05	0.0	182.0	-181.0	0.0	182.0	-3.648823804135043e+19	-3.271197929987667e-13	-137564283675643.12	0
2014-01-12_14:50:18_987184	2920985.40625	0.05	33.0	172.0	-189.0	0.0	172.0	-3.651189909814294e+19	7.269328733213992e-14	-137564283677382.88	0
2014-01-12_14:50:19_004765	2922743.515625	0.04	16.0	145.0	-185.0	0.0	145.0	-3.6531845919276413e+19	1.962718757942871e-13	-137564283679128.56	0
2014-01-12_14:50:19_022385	2924505.203125	0.04	28.0	145.0	-224.0	0.0	145.0	-3.6551792740410143e+19	-0.0	-137564283680894.17	0
2014-01-12_14:50:19_040603	2926334.59375	0.05	7.0	183.0	-194.0	0.0	183.0	-3.6576967004324065e+19	-2.7623449185158373e-13	-137564283682635.75	0
2014-01-12_14:50:19_058490	2928116.109375	0.05	38.0	179.0	-240.0	0.0	179.0	-3.6601591011103568e+19	2.9077314931377424e-14	-137564283684377.84	0
2014-01-12_14:50:19_076182	2929889.890625	0.05	52.0	156.0	-205.0	0.0	156.0	-3.662305103935861e+19	1.6719456085321866e-13	-137564283686189.23	0
2014-01-12_14:50:19_093766	2931643.703125	0.04	-2.0	142.0	-234.0	0.0	142.0	-3.66425851676423e+19	1.0177060225717511e-13	-137564283687954.3	0
2014-01-12_14:50:19_111487	2933415.609375	0.04	-3.0	145.0	-216.0	0.0	145.0	-3.666253198877731e+19	-2.180798619768776e-14	-137564283689710.03	0
2014-01-12_14:50:19_129563	2935222.296875	0.05	-1.0	180.0	-265.0	0.0	180.0	-3.6687293559841767e+19	-2.544265056364783e-13	-137564283691446.84	0
2014-01-12_14:50:19_147240	2936991.09375	0.05	40.0	183.0	-199.0	0.0	183.0	-3.6712467823757623e+19	-2.1807986197134555e-14	-137564283693199.66	0
2014-01-12_14:50:19_164905	2938757.515625	0.05	28.0	167.0	-223.0	0.0	167.0	-3.6735441059134685e+19	1.1630925971653705e-13	-137564283694990.2	0
2014-01-12_14:50:19_182518	2940518.90625	0.05	19.0	155.0	-206.0	0.0	155.0	-3.675676352310768e+19	8.723194478629315e-14	-137564283696740.11	0
2014-01-12_14:50:19_200003	2942267.796875	0.04	-18.0	144.0	-259.0	0.0	144.0	-3.6776572779960263e+19	7.996261605307831e-14	-137564283698501.31	0
2014-01-12_14:50:19_217828	2944049.59375	0.05	-13.0	155.0	-172.0	0.0	155.0	-3.67978952439338e+19	-7.996261605207293e-14	-137564283700230.94	0
2014-01-12_14:50:19_235767	2945847.296875	0.05	8.0	177.0	-221.0	0.0	177.0	-3.6822244122149044e+19	-1.5992523210213361e-13	-137564283701961.81	0
2014-01-12_14:50:19_253471	2947614.40625	0.05	31.0	176.0	-193.0	0.0	176.0	-3.6846455436080902e+19	7.269328731821831e-15	-137564283703728.03	0
